search_term,endpoint_type,rank,doc_id,part_number,sku_name,score,negative_intent,llm_judgment
chew bones rawhide free,lexical,22,1699686,1699686,"DreamBone Twists Wrapped with Chicken Real Sirloin Rawhide Free Dog Chews, 15 count",432.805,rawhide,COMPLIANT
chew bones rawhide free,lexical,23,1222606,1222606,"SmartBones Puffy Rolls Real Peanut Butter & Bison Rawhide-Free Dog Chew Treats, 8 count",431.8132,rawhide,COMPLIANT
chew bones rawhide free,lexical,24,128125,100595,"DreamBone Dental Real Chicken & Parsley for Fresh Breath Rawhide Free Dog Chew Bones, Mini, 24 count",431.79034,rawhide,COMPLIANT
chew bones rawhide free,lexical,25,1022750,1022750,"DreamBone Real Chicken Rawhide Free Dog Chew Bones, Large, 2 count",431.61996,rawhide,VIOLATION
chew bones rawhide free,lexical,26,694518,694518,"DreamBone Double Protein Chews Real Chicken, Sirloin & Peanut Butter Rawhide Free Dog Chews, 10 count",430.2475,rawhide,COMPLIANT
chew bones rawhide free,lexical,27,1109022,1109022,"DreamBone Real Peanut Butter Rawhide Free Dog Chew Bones, Large, 3 count",430.191,rawhide,COMPLIANT
chew bones rawhide free,lexical,28,208969,182300,"DreamBone Twist Sticks Real Bacon & Cheese Flavor Rawhide Free Dog Chews, 50 count",429.71854,rawhide,COMPLIANT
chew bones rawhide free,lexical,29,208955,182286,"DreamBone Real Bacon & Cheese Flavor Rawhide Free Dog Chew Bones, Mini, 24 count",429.59235,rawhide,COMPLIANT
chew bones rawhide free,lexical,30,1071454,1071454,"Milk-Bone Flavor Rolls Beefy Cheesy, Yes Please-y! Rawhide Free with Beef Dog Chew Treats, 5 count",428.32523,rawhide,COMPLIANT
chew bones rawhide free,lexical,31,199380,172683,"DreamBone Farm Animal Chews Real Chicken, Beef, Duck & Pork Rawhide Free Dog Chews, 6 count",427.53198,rawhide,COMPLIANT
chew bones rawhide free,lexical,32,208967,182298,"DreamBone DreamSticks Real Bacon & Cheese Flavor Rawhide Free Dog Chews, 15 count",426.2943,rawhide,COMPLIANT
chew bones rawhide free,lexical,33,2373150,2373150,"DreamBone CollaYUMS Knots Plus Collagen Chicken & Peanut Butter Flavor Rawhide Free Dog Chews, 8 count",422.80246,rawhide,COMPLIANT
chew bones rawhide free,lexical,34,1699830,1699830,"DreamBone Stuffed Twistz Wrapped with Real Chicken Real Pork Rawhide Free Dog Chews, 7 count",422.67325,rawhide,COMPLIANT
chew bones rawhide free,lexical,35,1050390,1050390,"DreamBone Triple Flavor Layered Sticks Real Chicken, Pork & Peanut Butter Rawhide Free Dog Chews, 8 count",421.87106,rawhide,COMPLIANT
chew bones rawhide free,lexical,36,208953,182284,"DreamBone DreamSticks Real Sweet Potato Rawhide Free Dog Chews, 10 count",419.66852,rawhide,VIOLATION
chew no poo,lexical,1,275880,249409,"Zesty Paws Chew No Poo Chicken Flavored Soft Chews Coprophagia Stool Eating Deterrent Digestive Supplement for Dogs, 90 count",301.56018,poo,VIOLATION
chew no poo,lexical,2,537070,537070,"Chew + Heal Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",286.5897,poo,VIOLATION
chew no poo,lexical,3,1063294,1063294,"Chew + Heal Stop The Poo Peanut Butter Flavored Soft Chew Coprophagia & Digestive Dog Supplement, 120 count",283.50415,poo,VIOLATION
chew no poo,lexical,4,2117398,2117398,"Happy Paws No Poo Soft Chews Supplement for Dogs, 100 count",270.0198,poo,VIOLATION
chew no poo,lexical,5,989430,989430,"Zesty Paws Ancient Elements Chew No Poo Bison Flavored Soft Chews Coprophagia Stool Eating Deterrent Supplement for Dogs, 90 count",268.78247,poo,VIOLATION
chew no poo,lexical,6,1530310,1530310,"Chew + Heal Roasted Lamb Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",263.774,poo,VIOLATION
chew no poo,lexical,7,633566,633566,"Bark&Spark No Poo & Coprophagia Stool Eating Deterrent Probiotics & Enzymes Chew Supplement for Dogs, 120 count",252.04845,poo,VIOLATION
chew no poo,lexical,8,577062,577062,"StrellaLab No Poo & Coprophagia Stool Eating Deterrent Gut Health & Immune Support Chew Supplement for Dogs, 120 count",249.27669,poo,VIOLATION
chew no poo,lexical,9,1038142,1038142,"StrellaLab No Poo Coprophagia Stool Eating Deterrent Chew Supplement for Dogs, 180 count",242.81558,poo,VIOLATION
chew no poo,lexical,10,166097,139144,"Solid Gold Stop Eating Poop + Breath Aid Soft Chews Grain-Free Supplements for Dogs, 60 count",239.59256,poo,VIOLATION
chew no poo,lexical,11,1296998,1296998,"Zesty Paws Vet Strength Solid Poop Support Bites Chicken Flavored Soft Chew Digestive Stool Kidney Supplement for Dogs, 90 Count",226.6929,poo,VIOLATION
chew no poo,lexical,12,3690630,3690630,"Pet Chef No Mo Poo Natural Organic No Chemicals Peanut Butter Flavored Soft Chew Coprophagia Supplement for Dogs, 10-oz jar",203.35376,poo,VIOLATION
chew no poo,lexical,13,2490630,2490630,"Under the Weather Poop Eating Deterrent Coprophagia Soft Chew Supplement for Dogs, 4.23-oz jar",196.39432,poo,VIOLATION
chew no poo,lexical,14,3519318,3519318,"HOMAGICO Super Absorbent Non-Slip Washable Dog Pee Pads with Leash, Gray, 48 x 60-in, 2",62.46688,poo,COMPLIANT
chew no poo,lexical,15,804806,804806,"Chew + Heal Max Protect Ultra Absorbent Dog Potty Pads, 30 x 36-in, 25 pack",57.36538,poo,VIOLATION
chew no poo,lexical,16,722662,722662,"Chew + Heal Max Protect Softies Reusable Dog Pee Pads, 18x24-in, 3 count",54.89245,poo,VIOLATION
chew no poo,lexical,17,722814,722814,"Chew + Heal Max Protect Reusable Dog Pee Pads, 34-in, 2 count",52.50206,poo,COMPLIANT
chew no poo,lexical,18,722758,722758,"Chew + Heal Max Protect Pawformance Reusable Dog Pee Pads, 34x 36-in, 2 count",51.959785,poo,COMPLIANT
chew no poo,lexical,19,722830,722830,"Chew + Heal Max Protect Plaid Reusable Dog Pee Pads, 34-in, 1 count",51.512695,poo,COMPLIANT
chew no poo,lexical,20,722782,722782,"Chew + Heal Max Protect Quick-Dry Reusable Dog Pee Pads, 34-in, 2 count",51.379536,poo,COMPLIANT
chew no poo,lexical,21,3519350,3519350,"HOMAGICO Highly Absorbent Non-Slip Washable Dog Pee Pads with Dog Bowl, Gray, 72 x 72-in, 1",50.562645,poo,COMPLIANT
chew no poo,lexical,22,609534,609534,"Wee-Wee Puppy Pee Pads, 28 x 34-in + Nylabone Puppy Chew Toy",50.047527,poo,VIOLATION
chew no poo,lexical,23,609542,609542,"Wee-Wee Odor Control Dog Pee Pads, 22 x 23-in + Nylabone DuraChew Ring Dog Toy",49.871567,poo,VIOLATION
chew no poo,lexical,24,722726,722726,"Chew + Heal Max Protect Tartan Plaid Patterned Reusable Dog Pee Pads, 18-in, 1 count",49.06091,poo,COMPLIANT
chew no poo,lexical,25,696822,696822,"Chew + Heal Max Protect X-Large Pee Travel Pack Dog Potty Pad, 10 count",48.684864,poo,COMPLIANT
chew no poo,lexical,26,752430,752430,"Frisco Paper Pellet Dog Litter, 25-lb bag",9.402164,poo,VIOLATION
chew no poo,lexical,27,504510,504510,"Rocco & Roxie Supply Co. No Chew Extreme Bitter Dog Spray, 8-fl oz bottle",8.193239,poo,COMPLIANT
chew no poo,lexical,28,1526702,1526702,"True Tails No Poo Bacon Flavored Coprophagia Supplement for Dogs, 120 count",7.1329145,poo,VIOLATION
chew no poo,lexical,29,367070,340834,"Healthy Breeds Multivitamin Soft Chews Dog Supplement, 180 count",7.0607524,poo,COMPLIANT
chew no poo,lexical,30,889566,889566,"Chew + Heal MaxProtect Coprophagia & Digestive Soft Chew Supplement for Dogs, 240 count",6.8948054,poo,VIOLATION
chew no poo,lexical,31,394128,367913,"Lysol Pet Odor Eliminator, 15-fl oz bottle",6.8770933,poo,COMPLIANT
chew no poo,lexical,32,1526750,1526750,"True Tails No Poo Chicken Flavored Coprophagia Supplement for Dogs, 120 count",6.6060066,poo,VIOLATION
chew no poo,lexical,33,366182,339946,"Healthy Breeds All In One Multivitamin Soft Chews Dog Supplement, 120 count",6.554218,poo,COMPLIANT
chew no poo,lexical,34,1301470,1301470,"Snuggle Puppy Bites Gut Health Supplement Pumpkin Flavored Soft Chews, 60 count",6.360548,poo,COMPLIANT
chew no poo,lexical,35,894190,894190,"GoodGrowlies No Poo & Coprophagia Stool Eating Deterrent Probiotics & Digestive Enzymes Chews, 120 count",264.40714,poo,VIOLATION
chew no poo,lexical,36,3707030,3707030,"A&E Cage Company Clean-N-Fresh Peppermint Scented Bird Cage Cleaner, 128-oz",49.16998,poo,COMPLIANT
chew no poop,lexical,1,275880,249409,"Zesty Paws Chew No Poo Chicken Flavored Soft Chews Coprophagia Stool Eating Deterrent Digestive Supplement for Dogs, 90 count",303.2283,poop,VIOLATION
chew no poop,lexical,2,537070,537070,"Chew + Heal Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",288.19962,poop,VIOLATION
chew no poop,lexical,3,1063294,1063294,"Chew + Heal Stop The Poo Peanut Butter Flavored Soft Chew Coprophagia & Digestive Dog Supplement, 120 count",285.09674,poop,VIOLATION
chew no poop,lexical,4,2117398,2117398,"Happy Paws No Poo Soft Chews Supplement for Dogs, 100 count",271.49173,poop,VIOLATION
chew no poop,lexical,5,989430,989430,"Zesty Paws Ancient Elements Chew No Poo Bison Flavored Soft Chews Coprophagia Stool Eating Deterrent Supplement for Dogs, 90 count",270.26926,poop,VIOLATION
chew no poop,lexical,6,1530310,1530310,"Chew + Heal Roasted Lamb Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",265.25574,poop,VIOLATION
chew no poop,lexical,7,633566,633566,"Bark&Spark No Poo & Coprophagia Stool Eating Deterrent Probiotics & Enzymes Chew Supplement for Dogs, 120 count",253.42241,poop,VIOLATION
chew no poop,lexical,8,577062,577062,"StrellaLab No Poo & Coprophagia Stool Eating Deterrent Gut Health & Immune Support Chew Supplement for Dogs, 120 count",250.63554,poop,VIOLATION
chew no poop,lexical,9,1038142,1038142,"StrellaLab No Poo Coprophagia Stool Eating Deterrent Chew Supplement for Dogs, 180 count",244.1392,poop,VIOLATION
chew no poop,lexical,10,166097,139144,"Solid Gold Stop Eating Poop + Breath Aid Soft Chews Grain-Free Supplements for Dogs, 60 count",240.89862,poop,VIOLATION
chew no poop,lexical,11,1296998,1296998,"Zesty Paws Vet Strength Solid Poop Support Bites Chicken Flavored Soft Chew Digestive Stool Kidney Supplement for Dogs, 90 Count",227.92865,poop,VIOLATION
chew no poop,lexical,12,3690630,3690630,"Pet Chef No Mo Poo Natural Organic No Chemicals Peanut Butter Flavored Soft Chew Coprophagia Supplement for Dogs, 10-oz jar",204.46227,poop,VIOLATION
chew no poop,lexical,13,2490630,2490630,"Under the Weather Poop Eating Deterrent Coprophagia Soft Chew Supplement for Dogs, 4.23-oz jar",197.46489,poop,VIOLATION
chew no poop,lexical,14,3519318,3519318,"HOMAGICO Super Absorbent Non-Slip Washable Dog Pee Pads with Leash, Gray, 48 x 60-in, 2",62.656647,poop,COMPLIANT
chew no poop,lexical,15,804806,804806,"Chew + Heal Max Protect Ultra Absorbent Dog Potty Pads, 30 x 36-in, 25 pack",57.539833,poop,VIOLATION
chew no poop,lexical,16,722662,722662,"Chew + Heal Max Protect Softies Reusable Dog Pee Pads, 18x24-in, 3 count",55.05938,poop,COMPLIANT
chew no poop,lexical,17,722814,722814,"Chew + Heal Max Protect Reusable Dog Pee Pads, 34-in, 2 count",52.661724,poop,VIOLATION
chew no poop,lexical,18,722758,722758,"Chew + Heal Max Protect Pawformance Reusable Dog Pee Pads, 34x 36-in, 2 count",52.117798,poop,COMPLIANT
chew no poop,lexical,19,722830,722830,"Chew + Heal Max Protect Plaid Reusable Dog Pee Pads, 34-in, 1 count",51.66935,poop,COMPLIANT
chew no poop,lexical,20,722782,722782,"Chew + Heal Max Protect Quick-Dry Reusable Dog Pee Pads, 34-in, 2 count",51.535786,poop,COMPLIANT
chew no poop,lexical,21,3519350,3519350,"HOMAGICO Highly Absorbent Non-Slip Washable Dog Pee Pads with Dog Bowl, Gray, 72 x 72-in, 1",50.716248,poop,COMPLIANT
chew no poop,lexical,22,609534,609534,"Wee-Wee Puppy Pee Pads, 28 x 34-in + Nylabone Puppy Chew Toy",50.215946,poop,VIOLATION
chew no poop,lexical,23,609542,609542,"Wee-Wee Odor Control Dog Pee Pads, 22 x 23-in + Nylabone DuraChew Ring Dog Toy",50.039337,poop,VIOLATION
chew no poop,lexical,24,722726,722726,"Chew + Heal Max Protect Tartan Plaid Patterned Reusable Dog Pee Pads, 18-in, 1 count",49.21011,poop,COMPLIANT
chew no poop,lexical,25,696822,696822,"Chew + Heal Max Protect X-Large Pee Travel Pack Dog Potty Pad, 10 count",48.83292,poop,COMPLIANT
chew no poop,lexical,26,752430,752430,"Frisco Paper Pellet Dog Litter, 25-lb bag",9.425686,poop,VIOLATION
chew no poop,lexical,27,504510,504510,"Rocco & Roxie Supply Co. No Chew Extreme Bitter Dog Spray, 8-fl oz bottle",8.21695,poop,COMPLIANT
chew no poop,lexical,28,1526702,1526702,"True Tails No Poo Bacon Flavored Coprophagia Supplement for Dogs, 120 count",7.155445,poop,VIOLATION
chew no poop,lexical,29,367070,340834,"Healthy Breeds Multivitamin Soft Chews Dog Supplement, 180 count",7.083055,poop,COMPLIANT
chew no poop,lexical,30,889566,889566,"Chew + Heal MaxProtect Coprophagia & Digestive Soft Chew Supplement for Dogs, 240 count",6.9176087,poop,VIOLATION
chew no poop,lexical,31,394128,367913,"Lysol Pet Odor Eliminator, 15-fl oz bottle",6.8969955,poop,UNCLEAR
chew no poop,lexical,32,1526750,1526750,"True Tails No Poo Chicken Flavored Coprophagia Supplement for Dogs, 120 count",6.6268735,poop,VIOLATION
chew no poop,lexical,33,366182,339946,"Healthy Breeds All In One Multivitamin Soft Chews Dog Supplement, 120 count",6.5749207,poop,COMPLIANT
chew no poop,lexical,34,1301470,1301470,"Snuggle Puppy Bites Gut Health Supplement Pumpkin Flavored Soft Chews, 60 count",6.3812604,poop,COMPLIANT
chew no poop,lexical,35,894190,894190,"GoodGrowlies No Poo & Coprophagia Stool Eating Deterrent Probiotics & Digestive Enzymes Chews, 120 count",265.84845,poop,VIOLATION
chew no poop,lexical,36,3707030,3707030,"A&E Cage Company Clean-N-Fresh Peppermint Scented Bird Cage Cleaner, 128-oz",49.319347,poop,COMPLIANT
chews no rawhide,lexical,1,168754,141856,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",457.16638,rawhide,COMPLIANT
chews no rawhide,lexical,2,168760,141862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",454.86124,rawhide,COMPLIANT
chews no rawhide,lexical,3,168756,141858,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog & Cat Treat Sticks, 10 count",454.58957,rawhide,COMPLIANT
chews no rawhide,lexical,4,168752,141854,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",451.80283,rawhide,COMPLIANT
chews no rawhide,lexical,5,285874,259428,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog & Cat Treat Sticks, 10 count",451.38947,rawhide,COMPLIANT
chews no rawhide,lexical,6,168762,141864,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog & Cat Treat Sticks, 10 count",448.51953,rawhide,COMPLIANT
chews no rawhide,lexical,7,168758,141860,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",446.59085,rawhide,COMPLIANT
chews no rawhide,lexical,8,168768,141870,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog & Cat Treat Sticks, 10 count",444.03595,rawhide,COMPLIANT
chews no rawhide,lexical,9,168766,141868,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",437.5103,rawhide,VIOLATION
chews no rawhide,lexical,10,285870,259424,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",435.1026,rawhide,COMPLIANT
chews no rawhide,lexical,11,1363662,1363662,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 3 count",428.69083,rawhide,COMPLIANT
chews no rawhide,lexical,12,285872,259426,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",427.02435,rawhide,COMPLIANT
chews no rawhide,lexical,13,387311,361088,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",422.571,rawhide,COMPLIANT
chews no rawhide,lexical,14,2266726,2266726,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Small Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 1 count",422.49588,rawhide,COMPLIANT
chews no rawhide,lexical,15,836102,836102,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Salmon Recipe Chew Dog Treat, 4 count",420.49124,rawhide,COMPLIANT
chews no rawhide,lexical,16,387303,361080,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",419.72144,rawhide,COMPLIANT
chews no rawhide,lexical,17,285876,259430,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",412.43497,rawhide,COMPLIANT
chews no rawhide,lexical,18,285868,259422,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog & Cat Treat Sticks, 10 count",404.98117,rawhide,COMPLIANT
chews no rawhide,lexical,19,3498046,3498046,"Real Hide Rolls 9 to 10-in Beef Rawhide Dog Chews, 20 count",402.31113,rawhide,VIOLATION
chews no rawhide,lexical,20,546862,546862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count + Venison Recipe, 2 count + Beef Recipe, 2 count",400.8116,rawhide,COMPLIANT
chews no rawhide,lexical,21,3498078,3498078,"Real Hide Chips Beef Rawhide Dog Chews, 1-lb bag",400.30173,rawhide,VIOLATION
chews no rawhide,lexical,22,285878,259432,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",399.86218,rawhide,COMPLIANT
chews no rawhide,lexical,23,285862,259416,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog & Cat Treat Sticks, 10 count",397.33002,rawhide,COMPLIANT
chews no rawhide,lexical,24,285864,259418,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",394.66006,rawhide,COMPLIANT
chews no rawhide,lexical,25,387301,361078,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",392.9479,rawhide,COMPLIANT
chews no rawhide,lexical,26,836150,836150,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Dog Chew Treat, 4 count",392.50034,rawhide,COMPLIANT
chews no rawhide,lexical,27,836134,836134,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Venison Recipe Dog Chew Treat, 4 count",392.04337,rawhide,VIOLATION
chews no rawhide,lexical,28,387305,361082,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",390.9823,rawhide,COMPLIANT
chews no rawhide,lexical,29,1373494,1373494,Earth Animal No-Hide Large Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,390.892,rawhide,VIOLATION
chews no rawhide,lexical,30,387309,361086,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",388.1747,rawhide,COMPLIANT
chews no rawhide,lexical,31,285866,259420,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",386.03677,rawhide,VIOLATION
chews no rawhide,lexical,32,1373478,1373478,Earth Animal No-Hide Small Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,385.20395,rawhide,COMPLIANT
chews no rawhide,lexical,33,836118,836118,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Pork Recipe Dog Chew Treat, 4 count",382.09802,rawhide,COMPLIANT
chews no rawhide,lexical,34,2266710,2266710,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Medium Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 3 count",380.09116,rawhide,COMPLIANT
chews no rawhide,lexical,35,264496,238003,"Canine Chews Premium American Beef Hide Rawhide Retrievers Dog Treats, 20 count",379.50284,rawhide,VIOLATION
chews no rawhide,lexical,36,2481742,2481742,Earth Animal No-Hide Seasonal Rolls Pumpkin Spice Recipe Large Natural Rawhide Alternative Dog Chew,374.52573,rawhide,VIOLATION
chewy free,lexical,1,1759462,1759462,"Chewy Limited Ingredient Venison & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",253.06447,,
chewy free,lexical,2,1063086,1063086,"Dave's Pet Food Renal-Friendly Sweet Potato Grain-Free Soft & Chewy Dog Treats, 5-oz bag",252.8745,,
chewy free,lexical,3,1759414,1759414,"Chewy Limited Ingredient Salmon & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",250.9495,,
chewy free,lexical,4,1759990,1759990,"Chewy Soft-Baked With Peanut Butter & Banana Grain-Free Dog Treats, 8-oz bag",249.77684,,
chewy free,lexical,5,104971,77106,"Merrick Power Bites Real Salmon Recipe Grain-Free Soft & Chewy Dog Treats, 6-oz bag",249.77225,,
chewy free,lexical,6,177956,151164,"American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats, 4-oz bag",249.70021,,
chewy free,lexical,7,1589470,1589470,"Three Dog Bakery Double Rewards Apple Chicken-Free Soft & Chewy Dog Treats, 10-oz box",249.03932,,
chewy free,lexical,8,177954,151162,"American Journey Salmon Recipe Grain-Free Soft & Chewy Training Bits Dog Treats, 16-oz bag",247.77281,,
chewy free,lexical,9,1027702,1027702,"American Journey Lamb Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",247.44438,,
chewy free,lexical,10,1759726,1759726,"Chewy Limited Ingredient Beef Jerky Natural Grain-Free Dog Treats (FORMERLY AMERICAN JOURNEY), 6.5-oz bag",245.36487,,
chewy free,lexical,11,1764622,1764622,"Chewy Stews Poultry & Beef Variety Pack Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",245.23904,,
chewy free,lexical,12,1759366,1759366,"Chewy Limited Ingredient Duck & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",244.64192,,
chewy free,lexical,13,45693,60706,"Buddy Biscuits Softies with Roasted Chicken Grain-Free Soft & Chewy Dog Treats, 5-oz bag",243.03128,,
chewy free,lexical,14,317996,291641,"Stella & Chewy's Wild Red Raw Blend Kibble Grain-Free Red Meat Recipe Dry Dog Food, 21-lb bag",241.82788,,
chewy free,lexical,15,1759438,1759438,"Chewy Limited Ingredient Turkey & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",241.51024,,
chewy free,lexical,16,2057286,2057286,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Small Breed Grain-Free Dry Dog Food, 10-lb bag",241.403,,
chewy free,lexical,17,45691,60704,"Buddy Biscuits Softies with Grilled Beef Grain-Free Soft & Chewy Dog Treats, 5-oz bag",240.93573,,
chewy free,lexical,18,2056934,2056934,"Stella & Chewy's Raw Blend Free-Range Recipe Grain-Free Dry Dog Food, 22-lb bag",239.40193,,
chewy free,lexical,19,317973,291618,"Stella & Chewy's Wild Red Raw Coated Kibble Grain-Free Red Meat Recipe Dry Dog Food, 21-lb bag",238.45166,,
chewy free,lexical,20,1759390,1759390,"Chewy Limited Ingredient Lamb & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",238.4466,,
chewy free,lexical,21,576062,576062,"Stella & Chewy's Chicken Flavored Raw Coated Cage Free Dry Cat Food, 10-lb bag",238.12431,,
chewy free,lexical,22,288682,262241,"Tiki Cat Soft & Chewy Tuna Flavor Grain-Free Cat Treats, 2-oz pouch",238.10316,,
chewy free,lexical,23,288684,262243,"Tiki Cat Soft & Chewy Chicken Flavor Grain-Free Cat Treats, 2-oz bag",237.43408,,
chewy free,lexical,24,2056974,2056974,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Grain-Free Dry Dog Food, 22-lb bag",237.40213,,
chewy free,lexical,25,317976,291621,"Stella & Chewy's Wild Red Raw Coated Kibble Grain-Free Ocean Recipe Dry Dog Food, 21-lb bag",235.6904,,
chewy free,lexical,26,2057134,2057134,"Stella & Chewy's Raw Coated Cage-Free Duck Recipe Grain-Free Dry Dog Food, 22-lb bag",235.54724,,
chewy free,lexical,27,141015,113717,"Cloud Star Tricky Trainers with Peanut Butter Grain-Free Soft & Chewy Dog Treats, 12-oz bag",234.50548,,
chewy free,lexical,28,1063094,1063094,"Dave's Pet Food Sensitive Stomach Sweet Potato & Pumpkin Grain-Free Soft & Chewy Dog Treats, 5-oz bag",234.25072,,
chewy free,lexical,29,104965,77100,"Merrick Power Bites Real Texas Beef Recipe Grain-Free Soft & Chewy Dog Treats, 6-oz bag",234.18993,,
chewy free,lexical,30,2366870,2366870,"Stella & Chewy's Gourmet Stew Cage-Free Chicken with Carrot & Broccoli Grain-Free Wet Dog Food, 12.5-oz can, case of 12",234.1558,,
chewy free,lexical,31,323543,297200,"Stella & Chewy's Just Jerky Bites Real Chicken Recipe Grain-Free Dog Treats, 6-oz bag",233.63364,,
chewy free,lexical,32,2057182,2057182,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Puppy Grain-Free Dry Dog Food, 10-lb bag",232.47255,,
chewy free,lexical,33,1041702,1041702,"Stella & Chewy's Bountiful Bone Broth Cage-Free Chicken Recipe Meal Dog Food Topper, 16-oz pouch",231.9261,,
chewy free,lexical,34,1027694,1027694,"American Journey Beef Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",231.90039,,
chewy free,lexical,35,1670790,1670790,"Inaba Churu Fun Bites Chicken Grain-Free Soft & Chewy Cat Treats, 0.42-oz, 3 count",231.51434,,
chewy free,lexical,36,1760990,1760990,"Chewy Stews Chicken & Vegetables in Gravy Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",231.46512,,
chick starter feed non medicated,lexical,1,782950,782950,"Nutrena NatureWise Chick Starter Grower Medicated 18% Protein Crumbles Poultry Feed, 40-lb bag",670.9801,medicated,VIOLATION
chick starter feed non medicated,lexical,2,226648,200020,"Healthy Harvest Non-GMO 20% Protein Chick Starter Grower Crumbles Chicken Feed, 40-lb bag",635.8218,medicated,COMPLIANT
chick starter feed non medicated,lexical,3,913934,913934,"Modesto Milling Organic 24% Protein NonCorn NonSoy Chick Starter Crumbles Chicken Feed, 40-lb bag",614.2003,medicated,COMPLIANT
