search_term,endpoint_type,rank,doc_id,part_number,sku_name,score,negative_intent,llm_judgment
diamond natural grain free,knn,11,34921,49749,"Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.5845749,grain,VIOLATION
diamond natural grain free,knn,12,170126,143251,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 25-lb bag",1.5830095,grain,COMPLIANT
diamond natural grain free,knn,13,34947,49775,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.5827103,grain,VIOLATION
diamond natural grain free,knn,14,34911,49739,"Diamond Naturals Senior Formula Dry Dog Food, 6-lb bag",1.5803881,grain,VIOLATION
diamond natural grain free,knn,15,34945,49773,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 6-lb bag",1.5798895,grain,VIOLATION
diamond natural grain free,knn,16,34913,49741,"Diamond Naturals Senior Formula Dry Dog Food, 35-lb bag",1.5783212,grain,VIOLATION
diamond natural grain free,knn,17,170125,143250,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 8-lb bag",1.570745,grain,COMPLIANT
diamond natural grain free,knn,18,170112,143237,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 30-lb bag",1.5664535,grain,VIOLATION
diamond natural grain free,knn,19,34938,49766,"Diamond Naturals Indoor Formula Dry Cat Food, 18-lb bag",1.565001,grain,VIOLATION
diamond natural grain free,knn,20,170111,143236,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 15-lb bag",1.5585023,grain,VIOLATION
diamond natural grain free,knn,21,34904,49732,"Diamond Naturals Small Breed Adult Chicken & Rice Formula Dry Dog Food, 6-lb bag",1.5557652,grain,VIOLATION
diamond natural grain free,knn,22,44929,59933,"Diamond Naturals Large Breed Adult Chicken & Rice Formula Dry Dog Food, 40-lb bag",1.5552839,grain,VIOLATION
diamond natural grain free,knn,23,796382,796382,"Diamond Naturals Indoor Formula Dry Cat Food, 36-lb bundle ",1.544275,grain,VIOLATION
diamond natural grain free,knn,24,34912,49740,"Diamond Naturals Senior Formula Dry Dog Food, 18-lb bag",1.543789,grain,VIOLATION
diamond natural grain free,knn,25,170129,143254,"Diamond Care Weight Management Formula Adult Grain-Free Dry Cat Food, 15-lb bag",1.5418886,grain,COMPLIANT
diamond natural grain free,knn,26,34917,49745,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 40-lb bag",1.539098,grain,VIOLATION
diamond natural grain free,knn,27,170128,143253,"Diamond Care Weight Management Formula Adult Grain-Free Dry Cat Food, 6-lb bag",1.5374804,grain,COMPLIANT
diamond natural grain free,knn,28,34946,49774,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 20-lb bag",1.5368773,grain,VIOLATION
diamond natural grain free,knn,29,34940,49768,"Diamond Naturals Kitten Formula Dry Cat Food, 6-lb bag",1.5345762,grain,VIOLATION
diamond natural grain free,knn,30,34919,49747,"Diamond Naturals Chicken & Rice Formula All Life Stages Dry Dog Food, 40-lb bag",1.5335606,grain,VIOLATION
diamond natural grain free,knn,31,34934,49762,"Diamond Naturals Active Chicken Meal & Rice Formula Dry Cat Food, 6-lb bag",1.5327446,grain,VIOLATION
diamond natural grain free,knn,32,34915,49743,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 6-lb bag",1.5287553,grain,VIOLATION
diamond natural grain free,knn,33,796318,796318,"Diamond Naturals Senior Formula Dry Dog Food, 70-lb bundle",1.5277634,grain,VIOLATION
diamond natural grain free,knn,34,796438,796438,"Diamond Naturals Active Chicken Meal & Rice Formula Dry Cat Food, 32-lb bundle",1.5272648,grain,VIOLATION
diamond natural grain free,knn,35,34924,49752,"Diamond Naturals Light Formula Dry Dog Food, 30-lb bag",1.525193,grain,VIOLATION
diamond natural grain free,knn,36,34923,49751,"Diamond Naturals Light Formula Dry Dog Food, 15-lb bag",1.5222745,grain,VIOLATION
diamond naturals grain free,knn,1,47129,62154,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.7420907,grain,COMPLIANT
diamond naturals grain free,knn,2,47133,62158,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.741263,grain,COMPLIANT
diamond naturals grain free,knn,3,47135,62160,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7346026,grain,COMPLIANT
diamond naturals grain free,knn,4,47131,62156,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7211182,grain,COMPLIANT
diamond naturals grain free,knn,5,47137,62162,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.7187936,grain,COMPLIANT
diamond naturals grain free,knn,6,47139,62164,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7113242,grain,COMPLIANT
diamond naturals grain free,knn,7,47134,62159,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.7071185,grain,COMPLIANT
diamond naturals grain free,knn,8,47130,62155,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.7001464,grain,COMPLIANT
diamond naturals grain free,knn,9,47138,62163,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.677008,grain,COMPLIANT
diamond naturals grain free,knn,10,34921,49749,"Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.6017246,grain,VIOLATION
diamond naturals grain free,knn,11,34937,49765,"Diamond Naturals Indoor Formula Dry Cat Food, 6-lb bag",1.5906417,grain,VIOLATION
diamond naturals grain free,knn,12,34947,49775,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.5894854,grain,VIOLATION
diamond naturals grain free,knn,13,34945,49773,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 6-lb bag",1.583873,grain,VIOLATION
diamond naturals grain free,knn,14,170112,143237,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 30-lb bag",1.5820267,grain,UNCLEAR
diamond naturals grain free,knn,15,34913,49741,"Diamond Naturals Senior Formula Dry Dog Food, 35-lb bag",1.5776657,grain,VIOLATION
diamond naturals grain free,knn,16,170111,143236,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 15-lb bag",1.5758784,grain,VIOLATION
diamond naturals grain free,knn,17,34911,49739,"Diamond Naturals Senior Formula Dry Dog Food, 6-lb bag",1.573164,grain,VIOLATION
diamond naturals grain free,knn,18,34938,49766,"Diamond Naturals Indoor Formula Dry Cat Food, 18-lb bag",1.5615225,grain,VIOLATION
diamond naturals grain free,knn,19,796382,796382,"Diamond Naturals Indoor Formula Dry Cat Food, 36-lb bundle ",1.5580896,grain,VIOLATION
diamond naturals grain free,knn,20,44929,59933,"Diamond Naturals Large Breed Adult Chicken & Rice Formula Dry Dog Food, 40-lb bag",1.5555491,grain,VIOLATION
diamond naturals grain free,knn,21,34946,49774,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 20-lb bag",1.5539812,grain,VIOLATION
diamond naturals grain free,knn,22,34912,49740,"Diamond Naturals Senior Formula Dry Dog Food, 18-lb bag",1.5508664,grain,VIOLATION
diamond naturals grain free,knn,23,796318,796318,"Diamond Naturals Senior Formula Dry Dog Food, 70-lb bundle",1.5461738,grain,VIOLATION
diamond naturals grain free,knn,24,170126,143251,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 25-lb bag",1.5452538,grain,VIOLATION
diamond naturals grain free,knn,25,796286,796286,"Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food, 80-lb bundle",1.5395632,grain,VIOLATION
diamond naturals grain free,knn,26,34904,49732,"Diamond Naturals Small Breed Adult Chicken & Rice Formula Dry Dog Food, 6-lb bag",1.5359766,grain,VIOLATION
diamond naturals grain free,knn,27,382075,355846,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 60-lb bundle",1.5352459,grain,UNCLEAR
diamond naturals grain free,knn,28,170125,143250,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 8-lb bag",1.5284413,grain,COMPLIANT
diamond naturals grain free,knn,29,796294,796294,"Diamond Naturals Large Breed Adult Chicken & Rice Formula Dry Dog Food, 80-lb bundle",1.5233275,grain,VIOLATION
diamond naturals grain free,knn,30,34923,49751,"Diamond Naturals Light Formula Dry Dog Food, 15-lb bag",1.5230342,grain,VIOLATION
diamond naturals grain free,knn,31,796278,796278,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 40-lb bag, bundle of 2",1.5228351,grain,VIOLATION
diamond naturals grain free,knn,32,44933,59937,"Diamond Naturals Large Breed Adult Lamb Meal & Rice Formula Dry Dog Food, 40-lb bag",1.5212994,grain,VIOLATION
diamond naturals grain free,knn,33,34924,49752,"Diamond Naturals Light Formula Dry Dog Food, 30-lb bag",1.5200521,grain,VIOLATION
diamond naturals grain free,knn,34,34917,49745,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 40-lb bag",1.514843,grain,VIOLATION
diamond naturals grain free,knn,35,796270,796270,"Diamond Naturals Chicken & Rice Formula All Life Stages Dry Dog Food, 80-lb bundle",1.5122619,grain,VIOLATION
diamond naturals grain free,knn,36,34919,49747,"Diamond Naturals Chicken & Rice Formula All Life Stages Dry Dog Food, 40-lb bag",1.5119338,grain,VIOLATION
diamond naturals grain free dog food,knn,1,47129,62154,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.806066,grain,VIOLATION
diamond naturals grain free dog food,knn,2,47133,62158,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.7823734,grain,COMPLIANT
diamond naturals grain free dog food,knn,3,47131,62156,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7777069,grain,COMPLIANT
diamond naturals grain free dog food,knn,4,47137,62162,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 5-lb bag",1.7651634,grain,COMPLIANT
diamond naturals grain free dog food,knn,5,47135,62160,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7648814,grain,COMPLIANT
diamond naturals grain free dog food,knn,6,47130,62155,"Diamond Naturals Grain-Free Beef & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.7609156,grain,COMPLIANT
diamond naturals grain free dog food,knn,7,47139,62164,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 28-lb bag",1.7551464,grain,COMPLIANT
diamond naturals grain free dog food,knn,8,47134,62159,"Diamond Naturals Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.7387915,grain,COMPLIANT
diamond naturals grain free dog food,knn,9,47138,62163,"Diamond Naturals Grain-Free Whitefish & Sweet Potato Formula Dry Dog Food, 14-lb bag",1.7233031,grain,COMPLIANT
diamond naturals grain free dog food,knn,10,34921,49749,"Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.6593443,grain,VIOLATION
diamond naturals grain free dog food,knn,11,34947,49775,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 40-lb bag",1.6520394,grain,VIOLATION
diamond naturals grain free dog food,knn,12,34945,49773,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 6-lb bag",1.6503292,grain,VIOLATION
diamond naturals grain free dog food,knn,13,170112,143237,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 30-lb bag",1.6387398,grain,UNCLEAR
diamond naturals grain free dog food,knn,14,170111,143236,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 15-lb bag",1.6246225,grain,COMPLIANT
diamond naturals grain free dog food,knn,15,34911,49739,"Diamond Naturals Senior Formula Dry Dog Food, 6-lb bag",1.6138836,grain,VIOLATION
diamond naturals grain free dog food,knn,16,34913,49741,"Diamond Naturals Senior Formula Dry Dog Food, 35-lb bag",1.6114777,grain,VIOLATION
diamond naturals grain free dog food,knn,17,34946,49774,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 20-lb bag",1.6066898,grain,VIOLATION
diamond naturals grain free dog food,knn,18,170126,143251,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 25-lb bag",1.6013469,grain,COMPLIANT
diamond naturals grain free dog food,knn,19,382075,355846,"Diamond Naturals Skin & Coat Formula All Life Stages Dry Dog Food, 60-lb bundle",1.5888343,grain,VIOLATION
diamond naturals grain free dog food,knn,20,34904,49732,"Diamond Naturals Small Breed Adult Chicken & Rice Formula Dry Dog Food, 6-lb bag",1.5838915,grain,VIOLATION
diamond naturals grain free dog food,knn,21,34912,49740,"Diamond Naturals Senior Formula Dry Dog Food, 18-lb bag",1.5796738,grain,VIOLATION
diamond naturals grain free dog food,knn,22,44929,59933,"Diamond Naturals Large Breed Adult Chicken & Rice Formula Dry Dog Food, 40-lb bag",1.5793223,grain,VIOLATION
diamond naturals grain free dog food,knn,23,170125,143250,"Diamond Care Weight Management Formula Adult Grain-Free Dry Dog Food, 8-lb bag",1.5782443,grain,VIOLATION
diamond naturals grain free dog food,knn,24,34924,49752,"Diamond Naturals Light Formula Dry Dog Food, 30-lb bag",1.5760226,grain,VIOLATION
diamond naturals grain free dog food,knn,25,796286,796286,"Diamond Naturals Beef Meal & Rice Formula Adult Dry Dog Food, 80-lb bundle",1.5753908,grain,VIOLATION
diamond naturals grain free dog food,knn,26,796278,796278,"Diamond Naturals Lamb Meal & Rice Formula Adult Dry Dog Food, 40-lb bag, bundle of 2",1.5752349,grain,VIOLATION
diamond naturals grain free dog food,knn,27,44933,59937,"Diamond Naturals Large Breed Adult Lamb Meal & Rice Formula Dry Dog Food, 40-lb bag",1.5715148,grain,VIOLATION
diamond naturals grain free dog food,knn,28,34902,49730,"Diamond Naturals Small Breed Adult Lamb & Rice Formula Dry Dog Food, 6-lb bag",1.5714006,grain,VIOLATION
diamond naturals grain free dog food,knn,29,34923,49751,"Diamond Naturals Light Formula Dry Dog Food, 15-lb bag",1.5701597,grain,VIOLATION
diamond naturals grain free dog food,knn,30,796318,796318,"Diamond Naturals Senior Formula Dry Dog Food, 70-lb bundle",1.5667914,grain,VIOLATION
diamond naturals grain free dog food,knn,31,34919,49747,"Diamond Naturals Chicken & Rice Formula All Life Stages Dry Dog Food, 40-lb bag",1.555255,grain,VIOLATION
diamond naturals grain free dog food,knn,32,34917,49745,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 40-lb bag",1.5448073,grain,VIOLATION
diamond naturals grain free dog food,knn,33,796270,796270,"Diamond Naturals Chicken & Rice Formula All Life Stages Dry Dog Food, 80-lb bundle",1.544111,grain,VIOLATION
diamond naturals grain free dog food,knn,34,796334,796334,"Diamond Naturals Light Formula Dry Dog Food, 60-lb bundle",1.5437527,grain,VIOLATION
diamond naturals grain free dog food,knn,35,34915,49743,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 6-lb bag",1.5353495,grain,VIOLATION
diamond naturals grain free dog food,knn,36,34905,49733,"Diamond Naturals Small Breed Adult Chicken & Rice Formula Dry Dog Food, 18-lb bag",1.534662,grain,VIOLATION
dino bone,knn,1,777814,777814,"The Country Butcher Beef Dino Bone Dog treat, 12-in ",1.6992028,,
dino bone,knn,2,2483062,2483062,"The Country Butcher Holiday Dino Beef Bone Dog Treats, 8-oz box",1.6169119,,
dino bone,knn,3,2470454,2470454,"Pet Passion Dino Bone Dog Toy, 2 pack, Pink Ombre",1.5487531,,
dino bone,knn,4,736294,736294,"Ethical Pet Bambone+ Dino Bone Peanut Butter Flavored Dog Chew Toy, Tan",1.5478872,,
dino bone,knn,5,2470446,2470446,"Pet Passion Dino Bone Dog Toy, 2 pack, Gray Ombre",1.5243441,,
dino bone,knn,6,256849,230341,"Frisco Retro Denim & Swirl TPR Bone Squeaky Dog Toy, Medium/Large, 2 count",1.5232556,,
dino bone,knn,7,242698,216141,"Komodo T-Rex Skull, Large",1.5164304,,
dino bone,knn,8,334067,307750,Exo Terra Dinosaur Bone Reptile Terrarium Ormament,1.5126708,,
dino bone,knn,9,242699,216142,"Komodo T-Rex Skull, X-Large",1.5046072,,
dino bone,knn,10,657886,657886,"Pet Qwerks Dinosaur BarkBone Nylon & Wood Dog Toy, Brown, Medium",1.4980623,,
dino bone,knn,11,562846,562846,Underwater Treasures Dinosaur Skull Fish Ornament,1.4938872,,
dino bone,knn,12,178355,151567,"Pet Qwerks Dinosaur BarkBone Bacon Flavor Tough Dog Chew Toy, Beast",1.4803764,,
dino bone,knn,13,178354,151566,"Pet Qwerks Dinosaur BarkBone Bacon Flavor Tough Dog Chew Toy, Large",1.4717441,,
dino bone,knn,14,232170,205561,"Jurassic Natural Calcium Without D3 Reptile Supplement, 8-oz bottle",1.4679394,,
dino bone,knn,15,2112662,2112662,"Chew'ems Y Bone Dog Toy, Beef, Small",1.4657307,,
dino bone,knn,16,232169,205560,"Jurassic Natural Calcium Without D3 Reptile Supplement, 4-oz bottle",1.4637177,,
dino bone,knn,17,178353,151565,"Pet Qwerks Dinosaur BarkBone Bacon Flavor Tough Dog Chew Toy, Medium",1.4626597,,
dino bone,knn,18,2112718,2112718,"Chew'ems Y Bone Dog Toy, Salmon, Large",1.4609957,,
dino bone,knn,19,2093654,2093654,SteelDog USA Ruffian Dino T-Rex Plush Dog Toy,1.4571645,,
dino bone,knn,20,365331,339095,"Buckle-Down Dinosaurs Dog Collar, Medium",1.4569213,,
dino bone,knn,21,2112702,2112702,"Chew'ems Y Bone Dog Toy, Bacon, Large",1.4544666,,
dino bone,knn,22,44205,59203,"KONG Classic Goodie Bone Dog Toy, Small",1.4543886,,
dino bone,knn,23,2112694,2112694,"Chew'ems Y Bone Dog Toy, Beef, Large",1.4540025,,
dino bone,knn,24,242695,216138,"Komodo Raptor Skull, Large",1.4518564,,
dino bone,knn,25,44207,59205,"KONG Classic Goodie Bone Dog Toy, Large",1.4499347,,
dino bone,knn,26,227306,200679,"Baxter Boy 6"" Marrow Bone Dog Treats, 3 count",1.4482968,,
dino bone,knn,27,290859,264421,"Frisco Birthday TPR Fetch Bone Squeaky Dog Toy, Small/Medium, 2 count",1.4472562,,
dino bone,knn,28,145279,118070,"Arm & Hammer Products Ora Play Denta-Saurus Mint Tough Dog Chew Toy, Tyrannosaurs Rex",1.4468969,,
dino bone,knn,29,44206,59204,"KONG Classic Goodie Bone Dog Toy, Medium",1.4467415,,
dino bone,knn,30,2112670,2112670,"Chew'ems Y Bone Dog Toy, Bacon, Small",1.4462907,,
dino bone,knn,31,1397822,1397822,"DuraForce Bone Tiger Squeaky Plush Dog Toy, Blue/Green",1.445261,,
dino bone,knn,32,232173,205564,"Jurassic Natural Calcium with D3 Reptile Supplement, 8-oz bottle",1.4433209,,
dino bone,knn,33,2112686,2112686,"Chew'ems Y Bone Dog Toy, Salmon, Small",1.4424952,,
dino bone,knn,34,1888662,1888662,"KONG Classic Goodie Bone Dog Toy, X-Large",1.4417355,,
dino bone,knn,35,232172,205563,"Jurassic Natural Calcium with D3 Reptile Supplement, 4-oz bottle",1.4411899,,
dino bone,knn,36,3272062,3272062,"Chew King by Mammoth Nylon Bone Tough Dog Chew Toy, 2 count",1.4381548,,
dino chews,knn,1,145279,118070,"Arm & Hammer Products Ora Play Denta-Saurus Mint Tough Dog Chew Toy, Tyrannosaurs Rex",1.5220337,,
dino chews,knn,2,2482454,2482454,"allforpaws My T-Rex Active Claw Dino Dog Chew Toy, Multicolor, 3.1 x 3.1 x 4-in",1.5169573,,
dino chews,knn,3,208965,182296,"DreamBone Dino Chews Real Chicken Rawhide Free Dog Chews, Small, 14 count",1.4796201,,
dino chews,knn,4,1766902,1766902,Snugarooz Floating Dino Dog Chew Toy,1.4602783,,
dino chews,knn,5,2482462,2482462,"allforpaws My T-Rex Paw Scratch Dino Dog Chew Toy, Multicolor, 3.1 x 3.1 x 4-in",1.4575808,,
dino chews,knn,6,2483062,2483062,"The Country Butcher Holiday Dino Beef Bone Dog Treats, 8-oz box",1.4541016,,
dino chews,knn,7,43349,58341,"Nylabone Power Chew Dental Chew Chicken Flavored Dinosaur Dog Chew Toy, Character Varies, Large ",1.4531094,,
dino chews,knn,8,562846,562846,Underwater Treasures Dinosaur Skull Fish Ornament,1.4525852,,
dino chews,knn,9,991638,991638,"Star Point Horsemanship Horse Fly Mask, Dinosaur, Horse",1.4524542,,
dino chews,knn,10,2470446,2470446,"Pet Passion Dino Bone Dog Toy, 2 pack, Gray Ombre",1.4518106,,
dino chews,knn,11,1656390,1656390,"Country Brook Petz Dinosaurs Dog Leash, Blue, Large: 6-ft long, 1-in wide",1.45081,,
dino chews,knn,12,1858246,1858246,"Chomper Gladiator Tuff Dino Dog Chew Toy, Red",1.4473531,,
dino chews,knn,13,292294,265863,"PetsPrefer Chicken Flavor Dental Chews for Medium & Large Dogs, over 26 pounds, 10 count",1.4466105,,
dino chews,knn,14,1935782,1935782,DogStar Dino Stan the T-Rex Squeaky Dog Plush Toy,1.4420719,,
dino chews,knn,15,777814,777814,"The Country Butcher Beef Dino Bone Dog treat, 12-in ",1.4387932,,
dino chews,knn,16,3697158,3697158,"Linzy Toys Dino Squeaky Plush Dog Toy, 7-in, 2 count, Green/Red",1.435175,,
dino chews,knn,17,960390,960390,"Fantastic Dog Chews Cow Hooves Dog Chews, 25 count",1.4290552,,
dino chews,knn,18,1644022,1644022,"Country Brook Petz Dinosaurs Dog Leash, Blue, Large: 4-ft long, 1-in wide",1.4278407,,
dino chews,knn,19,1792958,1792958,"Linzy Toys Dinos Squeaky Plush Dog Toys, Green/Blue, 5-in, 2 count",1.4275913,,
dino chews,knn,20,991630,991630,"Star Point Horsemanship Horse Fly Mask, Dinosaur, Medium Mini",1.4266124,,
dino chews,knn,21,214583,187930,fouFIT Dino Zoo Squeaky Dog Chew Toy,1.4261193,,
dino chews,knn,22,1937054,1937054,Fringe Studio A T-Riffic Time Rubber Dog Toy,1.4223167,,
dino chews,knn,23,283220,256765,"Hartz Chew 'n Clean Dental Duo Dog Treat & Chew Toy, Color Varies, Medium, 2 count",1.4219017,,
dino chews,knn,24,991622,991622,"Star Point Horsemanship Horse Fly Mask, Dinosaur, Mini Horse Small",1.4216504,,
dino chews,knn,25,1644046,1644046,"Country Brook Petz Dinosaurs Dog Leash, Blue, Small: 6-ft long, 1/2-in wide",1.4197087,,
dino chews,knn,26,137704,110337,"Nylabone Power Chew Dental Chew Chicken Flavored Dinosaur Dog Chew Toy, Character Varies, Small",1.4180187,,
dino chews,knn,27,1780438,1780438,"allforpaws Modern Cat Dino Egg Spinner Cat Toy, White/Orange",1.4164627,,
dino chews,knn,28,736294,736294,"Ethical Pet Bambone+ Dino Bone Peanut Butter Flavored Dog Chew Toy, Tan",1.4160662,,
dino chews,knn,29,2470454,2470454,"Pet Passion Dino Bone Dog Toy, 2 pack, Pink Ombre",1.4138753,,
dino chews,knn,30,1863246,1863246,Zanies Sniffari Dinosaur with Squeaker Dog Chew Toy,1.409448,,
dino chews,knn,31,306255,279862,Outward Hound Xtreme Seamz Dino Dog Toy,1.4089665,,
dino chews,knn,32,557862,557862,"Penn-Plax Jurassic Park Resin Bundle Aquarium Decoration Set, 2-pack",1.4065332,,
dino chews,knn,33,3683510,3683510,"Dinovite Triple Action Oral Care Medium Dog Dental Chew Treats, 20 count",1.4052812,,
dino chews,knn,34,1644054,1644054,"Country Brook Petz Dinosaurs Dog Leash, Blue, Small: 4-ft long, 1/2-in wide",1.4044176,,
dino chews,knn,35,1935774,1935774,DogStar Dino Tucker the Triceratops Squeaky Dog Plush Toy,1.4038177,,
dino chews,knn,36,242698,216141,"Komodo T-Rex Skull, Large",1.4002914,,
dino costume,knn,1,706846,706846,"Frisco Cozy Dinosaur Dog & Cat Hoodie Costume, Medium",1.7427301,,
dino costume,knn,2,707870,707870,"Frisco Dinosaur Dog & Cat Costume, Medium",1.7365072,,
dino costume,knn,3,706854,706854,"Frisco Cozy Dinosaur Dog & Cat Hoodie Costume, Large",1.693387,,
dino costume,knn,4,707878,707878,"Frisco Dinosaur Dog & Cat Costume, Large",1.6763831,,
dino costume,knn,5,185511,158775,"Frisco Stegosaurus Dinosaur Dog & Cat Costume, Large",1.675203,,
dino costume,knn,6,1707238,1707238,"Rubie's Costume Company The Flintstones Dino Dog & Cat Costume, Medium",1.647526,,
dino costume,knn,7,1707478,1707478,"Rubie's Costume Company Jurassic World Blue Velociraptor Dog & Cat Costume, Medium",1.6473734,,
dino costume,knn,8,185508,158772,"Frisco Stegosaurus Dinosaur Dog & Cat Costume, X-Small",1.6387022,,
dino costume,knn,9,185513,158777,"Frisco Stegosaurus Dinosaur Dog & Cat Costume, XX-Large",1.635984,,
dino costume,knn,10,706862,706862,"Frisco Cozy Dinosaur Dog & Cat Hoodie Costume, X-Large",1.634839,,
dino costume,knn,11,1707246,1707246,"Rubie's Costume Company The Flintstones Dino Dog & Cat Costume, Large",1.6123259,,
dino costume,knn,12,1707486,1707486,"Rubie's Costume Company Jurassic World Blue Velociraptor Dog & Cat Costume, Large",1.6117489,,
dino costume,knn,13,1707254,1707254,"Rubie's Costume Company The Flintstones Dino Dog & Cat Costume, X-Large",1.6015724,,
dino costume,knn,14,1707470,1707470,"Rubie's Costume Company Jurassic World Blue Velociraptor Dog & Cat Costume, Small",1.5902914,,
dino costume,knn,15,242129,215564,"Frisco Snail Dog & Cat Costume, Medium",1.5878536,,
dino costume,knn,16,1707230,1707230,"Rubie's Costume Company The Flintstones Dino Dog & Cat Costume, Small",1.5866498,,
dino costume,knn,17,242197,215633,"Frisco Glow in the Dark Skeleton Dog & Cat Hoodie Costume, Large",1.5862637,,
dino costume,knn,18,184428,157686,"Pet Krewe Sesame Street Elmo Dog & Cat Costume, Medium",1.5811616,,
dino costume,knn,19,991638,991638,"Star Point Horsemanship Horse Fly Mask, Dinosaur, Horse",1.5748546,,
dino costume,knn,20,988206,988206,"Frisco Front Walking Reanimated Monster with Adjustable Inseam Dog & Cat Costume (Patent Pending), Medium",1.5703361,,
dino costume,knn,21,988198,988198,"Frisco Front Walking Reanimated Monster with Adjustable Inseam Dog & Cat Costume (Patent Pending), Small",1.5701823,,
dino costume,knn,22,709030,709030,"Frisco Glow in the Dark Skeleton Dog & Cat Costume, Small",1.5697998,,
dino costume,knn,23,1693142,1693142,"Star Point Horsemanship Hooded Printed Mesh UV Horse Fly Sheet, Dinosaur, 46 to 48-in",1.5696621,,
dino costume,knn,24,1693126,1693126,"Star Point Horsemanship Hooded Printed Mesh UV Horse Fly Sheet, Dinosaur, 42 to 44-in",1.5628912,,
dino costume,knn,25,390699,364482,"Royal Animals Elephant Dog Costume, Medium ",1.5619779,,
dino costume,knn,26,1693158,1693158,"Star Point Horsemanship Hooded Printed Mesh UV Horse Fly Sheet, Dinosaur, 50 to 52-in",1.5614512,,
dino costume,knn,27,242198,215634,"Frisco Glow in the Dark Skeleton Dog & Cat Hoodie Costume, X-Large",1.5611874,,
dino costume,knn,28,390687,364470,"Royal Animals Dragon Dog Costume, Medium ",1.5606678,,
dino costume,knn,29,1693150,1693150,"Star Point Horsemanship Hooded Printed Mesh UV Horse Fly Sheet, Dinosaur, 48 to 50-in",1.5601792,,
dino costume,knn,30,1693118,1693118,"Star Point Horsemanship Hooded Printed Mesh UV Horse Fly Sheet, Dinosaur, 40 to 42-in",1.5600946,,
dino costume,knn,31,991630,991630,"Star Point Horsemanship Horse Fly Mask, Dinosaur, Medium Mini",1.5597309,,
