search_term,endpoint_type,rank,doc_id,part_number,sku_name,score,negative_intent,llm_judgment
chicken free dry puppy food,l1_hybrid,11,286011,259565,"ACANA Puppy Grain-Free Dry Dog Food, 13-lb bag",0.0833333333333333,chicken,UNCLEAR
chicken free dry puppy food,l1_hybrid,12,388686,362468,"Pedigree Puppy Growth & Protection Chicken & Vegetable Flavor Dry Dog Food, 3.5-lb bag",0.0769230769230769,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,13,227209,200582,"Merrick Grain-Free Dry Puppy Food Real Chicken & Sweet Potato Recipe, 10-lb bag",0.0714285714285714,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,14,733502,733502,"Blue Buffalo Wilderness Chicken Recipe High-Protein Puppy Dry Dog Food, 13-lb bag",0.0666666666666666,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,15,839694,839694,"Puppy Chow High Protein with Real Chicken Large Breed Dry Puppy Food, 30-lb bag",0.0625,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,16,127576,100035,"Purina Beneful Healthy Puppy with Farm Raised Chicken High Protein Dry Dog Food, 3.5-lb bag",0.0588235294117647,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,17,37164,52016,"Wellness CORE Grain-Free Puppy Chicken & Turkey Recipe Dry Dog Food, 4-lb bag",0.0555555555555555,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,18,1605486,1605486,"ORIJEN Grain-Free High-Protein Small Breed Puppy Dry Dog Food, 4-lb bag",0.0526315789473684,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,19,119404,91758,"Iams Proactive Health Smart Puppy with Real Chicken Dry Dog Food, 7-lb bag",0.05,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,20,134306,106875,"Wellness Grain-Free Complete Health Puppy Deboned Chicken, Chicken Meal & Salmon Meal Recipe Dry Dog Food, 4-lb bag",0.0476190476190476,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,21,52416,67479,"Purina Pro Plan High Protein Chicken & Rice Formula Dry Puppy Food, 6-lb bag",0.0454545454545454,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,22,55340,70425,"Iams Proactive Health Large Breed Puppy with Real Chicken Dry Dog Food, 15-lb bag",0.0434782608695652,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,23,294318,267890,"ACANA Wholesome Grains Puppy Real Chicken Eggs &Turkey Dry Dog Food, 4-lb bag",0.0416666666666666,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,24,227211,200584,"Merrick Grain-Free Dry Puppy Food Real Beef & Sweet Potato Recipe, 4-lb bag",0.04,chicken,UNCLEAR
chicken free dry puppy food,l1_hybrid,25,115537,87777,"Nature's Recipe Grain-Free Puppy Chicken, Sweet Potato, & Pumpkin Recipe Dry Dog Food, 12-lb bag",0.0384615384615384,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,26,861510,861510,"Solid Gold Puppy Gut Health Real Chicken Potato & Apple Grain-Free Dry Dog Food, 3.75-lb bag",0.037037037037037,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,27,128813,101292,"ORIJEN Puppy Large Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.0357142857142857,chicken,UNCLEAR
chicken free dry puppy food,l1_hybrid,28,794670,794670,"Wholesomes Puppy Chicken & Rice Dry Dog Food, 16.5-lb bag",0.0344827586206896,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,29,114595,86819,"Nutro Natural Choice Puppy Chicken & Brown Rice Recipe Dry Dog Food, 5-lb bag",0.0333333333333333,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,30,135830,108432,"American Journey Grain-Free Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",0.032258064516129,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,31,32086,46906,"Blue Buffalo Life Protection Formula Small Breed Puppy Chicken & Oatmeal Recipe Dry Dog Food, 15-lb bag",0.03125,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,32,34364,49183,"Wellness Complete Health Puppy Deboned Chicken, Oatmeal & Salmon Meal Recipe Dry Dog Food, 30-lb bag",0.0303030303030303,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,33,765598,765598,"Jinx Jr Whole Grain Chicken Recipe Natural Dry Puppy Food, 4-lb bag",0.0294117647058823,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,34,1398862,1398862,"Natural Balance Health Protection Puppy Real Chicken, Brown Rice & Pumpkin Dry Dog Food, 4-lb bag",0.0285714285714285,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,35,52427,67490,"Purina Pro Plan Puppy Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag",0.0277777777777777,chicken,VIOLATION
chicken free dry puppy food,l1_hybrid,36,36623,51467,"Halo Holistic Complete Digestive Health Chicken & Brown Rice Recipe Puppy Dry Dog Food, 10-lb bag",0.027027027027027,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,1,839694,839694,"Puppy Chow High Protein with Real Chicken Large Breed Dry Puppy Food, 30-lb bag",0.5,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,2,48910,63946,"Iams Proactive Health Large Breed Puppy with Real Chicken Dry Dog Food, 30.6-lb bag",0.3333333333333333,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,3,172376,145527,"Wellness CORE Grain-Free Large Breed Puppy Deboned Chicken Recipe Dry Dog Food, 24-lb bag",0.25,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,4,52424,67487,"Purina Pro Plan High Protein Chicken & Rice Formula Large Breed Dry Puppy Food, 18-lb bag",0.2,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,5,382123,355894,"Purina ONE +Plus Natural Large Breed Formula Dry Puppy Food, 40-lb bag",0.1666666666666666,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,6,735534,735534,"Blue Buffalo Wilderness Large Breed Puppy High Protein Natural Chicken & Wholesome Grains Dry Dog Food, 28-lb bag",0.1428571428571428,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,7,380362,354132,"Blue Buffalo Baby BLUE Large Breed Puppy Chicken & Brown Rice Recipe Dry Dog Food, 24-lb bag",0.125,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,8,32084,46904,"Blue Buffalo Life Protection Formula Large Breed Puppy Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",0.1111111111111111,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,9,34372,49191,"Wellness Large Breed Complete Health Puppy Deboned Chicken, Brown Rice & Salmon Meal Recipe Dry Dog Food, 30-lb bag",0.1,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,10,178599,151816,"American Journey Grain-Free Large Breed Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",0.0909090909090909,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,11,35982,50826,"Blue Buffalo Freedom Large Breed Grain-Free Chicken & Potatoes Dry Dog Food, 24-lb bag",0.0833333333333333,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,12,114475,86698,"Nutro Natural Choice Puppy Large Breed Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",0.0769230769230769,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,13,34363,49182,"Wellness Complete Health Puppy Deboned Chicken, Oatmeal & Salmon Meal Recipe Dry Dog Food, 15-lb bag",0.0714285714285714,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,14,134306,106875,"Wellness Grain-Free Complete Health Puppy Deboned Chicken, Chicken Meal & Salmon Meal Recipe Dry Dog Food, 4-lb bag",0.0666666666666666,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,15,37166,52018,"Wellness CORE Grain-Free Puppy Chicken & Turkey Recipe Dry Dog Food, 26-lb bag",0.0625,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,16,822710,822710,"ACANA Wholesome Grains Large Breed Puppy Dry Dog Food, 22.5-lb bag",0.0588235294117647,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,17,227209,200582,"Merrick Grain-Free Dry Puppy Food Real Chicken & Sweet Potato Recipe, 10-lb bag",0.0555555555555555,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,18,34915,49743,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 6-lb bag",0.0526315789473684,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,19,128814,101293,"ORIJEN Puppy Large Grain-Free High-Protein Dry Dog Food, 23.5-lb bag",0.05,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,20,348965,322688,"Ultimates Chicken Meal & Brown Rice Large Breed Puppy Dry Dog Food, 28-lb bag",0.0476190476190476,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,21,35984,50828,"Blue Buffalo Freedom Puppy Grain-Free Chicken & Potatoes Dry Dog Food, 11-lb bag",0.0454545454545454,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,22,104133,76257,"Nature's Recipe Large Breed Grain-Free Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food, 24-lb bag",0.0434782608695652,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,23,36718,51564,"Blue Buffalo Wilderness Puppy Chicken Recipe High-Protein Grain-Free Dry Dog Food, 24-lb bag",0.0416666666666666,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,24,1600086,1600086,"Royal Canin Size Health Nutrition Large Puppy Dry Dog Food, 4-lb bag",0.04,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,25,279389,252924,"Nulo Freestyle Salmon & Turkey Recipe Large Breed Puppy Grain-Free Dry Dog Food, 26-lb bag",0.0384615384615384,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,26,1055398,1055398,"Nutro Ultra Puppy Large Breed High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 27-lb bag",0.037037037037037,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,27,294319,267891,"ACANA Wholesome Grains Puppy Real Chicken Eggs &Turkey Dry Dog Food, 11.5-lb bag",0.0357142857142857,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,28,748310,748310,"Blue Buffalo Wilderness Chicken Recipe High-Protein Puppy Dry Dog Food, 28-lb bag",0.0344827586206896,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,29,569590,569590,"Nutro Max Puppy Large Breed Farm-Raised Chicken Recipe Natural Dry Dog Food, 25-lb bag",0.0333333333333333,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,30,241400,214833,"American Journey Protein & Grains Large Breed Puppy Chicken, Brown Rice & Vegetables Recipe Dry Dog Food, 28-lb bag",0.032258064516129,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,31,1343214,1343214,"Next Level Super Premium Pet Food Puppy Growth Gluten-Free Chicken Dry Dog Food, 50-lb bag",0.03125,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,32,209787,183118,"American Journey Grain-Free Large Breed Puppy Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",0.0303030303030303,chicken,COMPLIANT
chicken free large breed puppy food,l1_hybrid,33,765374,765374,"Halo Holistic Complete Digestive Health Chicken & Brown Rice Recipe Puppy Dry Dog Food, 3.5-lb bag",0.0294117647058823,chicken,VIOLATION
chicken free large breed puppy food,l1_hybrid,34,286011,259565,"ACANA Puppy Grain-Free Dry Dog Food, 13-lb bag",0.0285714285714285,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,35,175673,148850,"American Natural Premium Large Breed Puppy Dry Dog Food, 30-lb bag",0.0277777777777777,chicken,UNCLEAR
chicken free large breed puppy food,l1_hybrid,36,882958,882958,"Solid Gold Large Breed Puppy Gut Health Real Bison & Oatmeal Whole Grain Dry Dog Food, 22-lb bag",0.027027027027027,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,1,101479,73571,"Greenies Pill Pockets Canine Chicken Flavor Natural Dog Treats, Capsule Size, 60 count",0.5,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,2,33778,48599,"Greenies Pill Pockets Feline Chicken Flavor Natural Soft Adult Cat Treats, 1.6-oz bag, 45 count",0.3333333333333333,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,3,37485,52341,"Greenies Pill Pockets Canine Real Peanut Butter Flavor Natural Dog Treats, Tablet Size, 30 count",0.25,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,4,1567174,1567174,"Greenies Pill Pockets Soft Chicken, Peanut Butter Dog Treats, Capsule Size, 60 count",0.2,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,5,169305,142410,"Greenies Pill Pockets Cheese Flavor Natural Dog Treats, Capsule Size, 60 count",0.1666666666666666,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,6,129690,102181,"Greenies Pill Pockets Canine Hickory Smoke Flavor Natural Dog Treats, Capsule Size, 60 count",0.1428571428571428,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,7,33780,48601,"Greenies Pill Pockets Feline Natural Salmon Flavor Soft Adult Cat Treats, 45 count",0.125,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,8,3757902,3757902,"Milk-Bone Pill Pouches with Real Chicken Dog Treats, 7.4-oz bag",0.1111111111111111,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,9,3757894,3757894,"Milk-Bone Pill Pouches Hickory Smoked Bacon Flavor Dog Treats, 7.4-oz bag",0.1,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,10,610814,610814,"VetriScience Pinchers Pill Hiders Peanut Butter Flavored Chews with Probiotics Non-Greasy Pill Wrap for Dogs, 45 count",0.0909090909090909,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,11,382030,355801,"Greenies Pill Pockets Feline Catnip Flavor Natural Soft Adult Cat Treats, 1.6-oz pouch, 45 count",0.0833333333333333,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,12,654414,654414,"Variety Pack - Greenies Pill Pockets Canine Real Peanut Butter Flavor Dog Treats, Chicken & Cheese Flavors",0.0769230769230769,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,13,916622,916622,Milk-Bone Pill Pouches with Real Chicken + Hickory Smoked Bacon Flavor Dog Treats,0.0714285714285714,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,14,888214,888214,"Variety Pack - Greenies Pill Pockets Cheese Flavor Dog Treats, Capsule Size, 30 count, Hickory Smoke & Chicken Flavors",0.0666666666666666,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,15,629958,629958,"VetriScience Pinchers Pill Hiders Chicken Flavored Chews with Probiotics Non-Greasy Wrap for Dogs, X-Large, 45 count",0.0625,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,16,610830,610830,"VetriScience Pinchers Pill Hiders Chicken Flavored Chews with Probiotics Non-Greasy Pill Wrap for Dogs, 45 count",0.0588235294117647,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,17,319746,293396,Nutramax Cosequin DS Plus MSM & Hyaluronic Acid (HA) Joint Health Supplement + Greenies Pill Pockets Canine Chicken Flavor Dog Treats,0.0555555555555555,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,18,1301246,1301246,"Pill Buddy Naturals Grilled Duck Soft & Chewy Dog Treats, 30 count",0.0526315789473684,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,19,325624,299286,"Stashios Wrap-Ups Bacon Pill Wrapper Dog & Cat Treat, 30 count",0.05,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,20,719270,719270,"Riley's Delicious Cheese & Bacon Flavored Pill Wrap Dog Treat, 4.2-oz jar",0.0476190476190476,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,21,1301326,1301326,"Pill Buddy Naturals Peanut Butter & Apple Soft & Chewy Dog Treats, 90 count",0.0454545454545454,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,22,127365,99820,"Tomlyn Pill-Masker, 4-oz jar",0.0434782608695652,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,23,232469,205865,"VetIQ Pill Treats Advanced Formula Soft Chews Chicken Flavored Dog Treats, 30 count",0.0416666666666666,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,24,719318,719318,"Riley's Delicious Cheese & Bacon with Probiotics Pill Wrap Dog Treat, 4.2-oz jar",0.04,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,25,1652278,1652278,"VetriScience Pinchers Pill-Hiding Probiotic Peanut Butter Flavor Treats Dog Treats, Chew, Peanut Butter Flavor, X-Large, 45 count",0.0384615384615384,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,26,1301366,1301366,"Pill Buddy Naturals Roasted Chicken Soft & Chewy Dog Treats, 30 count",0.037037037037037,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,27,102186,74284,"Vetoquinol Pill Wrap for Dogs & Cats, 4-oz",0.0357142857142857,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,28,341553,315262,"Pet MD Wrap-A-Pill Cheese & Bacon Flavor Pill Paste, 4.2-oz jar",0.0344827586206896,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,29,121157,93547,"Tomlyn Pill-Masker Bacon Flavored Paste for Cats, 4-oz canister",0.0333333333333333,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,30,212683,186029,"Standlee Pill Pocket Cranberry Horse Treats, 7-oz bag",0.032258064516129,chicken,COMPLIANT
chicken free pill pockets,l1_hybrid,31,217146,190497,"VetriScience Pinchers Pill Hiding Probiotic Peanut Butter Flavor Dog Treats, 45 count, 2 count",0.03125,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,32,292272,265841,"PetsPrefer Pro Pill Pods Large Peanut Butter Chicken Flavor Soft Chew Dog Treats, 30 count",0.0303030303030303,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,33,319772,293422,Nutramax Proviable-DC Capsules Supplement + Greenies Pill Pockets Canine Chicken Flavor Dog Treats,0.0294117647058823,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,34,719286,719286,"Riley's Delicious Peanut Butter Flavored Pill Wrap Dog Treat, 4.2-oz jar",0.0285714285714285,chicken,UNCLEAR
chicken free pill pockets,l1_hybrid,35,193338,166635,"Licks Pill-Free ZEN Calming Roasted Chicken Flavor Dog Supplement, 5 count",0.0277777777777777,chicken,VIOLATION
chicken free pill pockets,l1_hybrid,36,1301350,1301350,"Pill Buddy Naturals Peanut Butter & Honey Soft & Chewy Dog Treats, 90 count",0.027027027027027,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,1,181324,154555,"Taste of the Wild High Prairie Puppy Formula Grain-Free Dry Dog Food, 28-lb bag",0.5,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,2,918814,918814,"Purina ONE +Plus Natural High Protein Healthy Puppy Chicken Formula Dry Puppy Food, 4-lb bag",0.3333333333333333,chicken,VIOLATION
chicken free puppy food,l1_hybrid,3,32078,46898,"Blue Buffalo Life Protection Formula Puppy Chicken & Brown Rice Recipe Dry Dog Food, 15-lb bag",0.25,chicken,VIOLATION
chicken free puppy food,l1_hybrid,4,380364,354134,"Blue Buffalo Baby BLUE Small Breed Puppy Chicken & Oatmeal Recipe Dry Dog Food, 4-lb bag",0.2,chicken,VIOLATION
chicken free puppy food,l1_hybrid,5,49528,64566,"Blue Buffalo Freedom Puppy Grain-Free Chicken & Potatoes Dry Dog Food, 4-lb bag",0.1666666666666666,chicken,VIOLATION
chicken free puppy food,l1_hybrid,6,380360,354130,"Blue Buffalo Baby Blue Healthy Growth Formula Natural Chicken & Brown Rice Recipe Puppy Dry Food, 11-lb bag",0.1428571428571428,chicken,VIOLATION
chicken free puppy food,l1_hybrid,7,34363,49182,"Wellness Complete Health Puppy Deboned Chicken, Oatmeal & Salmon Meal Recipe Dry Dog Food, 15-lb bag",0.125,chicken,VIOLATION
chicken free puppy food,l1_hybrid,8,52416,67479,"Purina Pro Plan High Protein Chicken & Rice Formula Dry Puppy Food, 6-lb bag",0.1111111111111111,chicken,VIOLATION
chicken free puppy food,l1_hybrid,9,134306,106875,"Wellness Grain-Free Complete Health Puppy Deboned Chicken, Chicken Meal & Salmon Meal Recipe Dry Dog Food, 4-lb bag",0.1,chicken,VIOLATION
chicken free puppy food,l1_hybrid,10,227208,200581,"Merrick Grain-Free Dry Puppy Food Real Chicken & Sweet Potato Recipe, 4-lb bag",0.0909090909090909,chicken,VIOLATION
chicken free puppy food,l1_hybrid,11,1605486,1605486,"ORIJEN Grain-Free High-Protein Small Breed Puppy Dry Dog Food, 4-lb bag",0.0833333333333333,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,12,765374,765374,"Halo Holistic Complete Digestive Health Chicken & Brown Rice Recipe Puppy Dry Dog Food, 3.5-lb bag",0.0769230769230769,chicken,VIOLATION
chicken free puppy food,l1_hybrid,13,36718,51564,"Blue Buffalo Wilderness Puppy Chicken Recipe High-Protein Grain-Free Dry Dog Food, 24-lb bag",0.0714285714285714,chicken,VIOLATION
chicken free puppy food,l1_hybrid,14,135830,108432,"American Journey Grain-Free Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",0.0666666666666666,chicken,VIOLATION
chicken free puppy food,l1_hybrid,15,156891,129818,"Nutrish Whole Health Blend Puppy Real Chicken & Brown Rice Recipe Dry Dog Food, 6-lb bag",0.0625,chicken,VIOLATION
chicken free puppy food,l1_hybrid,16,294319,267891,"ACANA Wholesome Grains Puppy Real Chicken Eggs &Turkey Dry Dog Food, 11.5-lb bag",0.0588235294117647,chicken,VIOLATION
chicken free puppy food,l1_hybrid,17,37164,52016,"Wellness CORE Grain-Free Puppy Chicken & Turkey Recipe Dry Dog Food, 4-lb bag",0.0555555555555555,chicken,VIOLATION
chicken free puppy food,l1_hybrid,18,388686,362468,"Pedigree Puppy Growth & Protection Chicken & Vegetable Flavor Dry Dog Food, 3.5-lb bag",0.0526315789473684,chicken,VIOLATION
chicken free puppy food,l1_hybrid,19,286012,259566,"ACANA Puppy Grain-Free Dry Dog Food, 25-lb bag",0.05,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,20,227211,200584,"Merrick Grain-Free Dry Puppy Food Real Beef & Sweet Potato Recipe, 4-lb bag",0.0476190476190476,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,21,48910,63946,"Iams Proactive Health Large Breed Puppy with Real Chicken Dry Dog Food, 30.6-lb bag",0.0454545454545454,chicken,VIOLATION
chicken free puppy food,l1_hybrid,22,105064,77199,"Iams Proactive Health Smart Puppy with Real Chicken Dry Dog Food, 15-lb bag",0.0434782608695652,chicken,VIOLATION
chicken free puppy food,l1_hybrid,23,379088,352856,"Blue Buffalo Life Protection Formula Small Breed Puppy Chicken & Oatmeal Recipe Dry Dog Food, 5-lb bag",0.0416666666666666,chicken,VIOLATION
chicken free puppy food,l1_hybrid,24,128810,101289,"ORIJEN Puppy Grain-Free High-Protein Dry Dog Food, 4.5-lb bag",0.04,chicken,UNCLEAR
chicken free puppy food,l1_hybrid,25,915094,915094,"Nature's Recipe Grain-Free Puppy Chicken, Sweet Potato, & Pumpkin Recipe Dry Dog Food, 4-lb bag",0.0384615384615384,chicken,VIOLATION
chicken free puppy food,l1_hybrid,26,975190,975190,"Puppy Chow Complete with Real Chicken Dry Dog Food, 4-lb bag",0.037037037037037,chicken,VIOLATION
chicken free puppy food,l1_hybrid,27,35987,50831,"Blue Buffalo Freedom Puppy Chicken Recipe Grain-Free Canned Dog Food, 12.5-oz, case of 12",0.0357142857142857,chicken,VIOLATION
chicken free puppy food,l1_hybrid,28,200458,173762,"Purina Beneful Healthy Puppy with Farm Raised Chicken High Protein Dry Dog Food, 14-lb bag",0.0344827586206896,chicken,VIOLATION
chicken free puppy food,l1_hybrid,29,839694,839694,"Puppy Chow High Protein with Real Chicken Large Breed Dry Puppy Food, 30-lb bag",0.0333333333333333,chicken,VIOLATION
chicken free puppy food,l1_hybrid,30,861510,861510,"Solid Gold Puppy Gut Health Real Chicken Potato & Apple Grain-Free Dry Dog Food, 3.75-lb bag",0.032258064516129,chicken,VIOLATION
chicken free puppy food,l1_hybrid,31,248520,221983,"The Honest Kitchen Human Grade Food Clusters Whole Grain Chicken & Oat Recipe Puppy Blend Dog Food, 4-lb bag",0.03125,chicken,VIOLATION
chicken free puppy food,l1_hybrid,32,794670,794670,"Wholesomes Puppy Chicken & Rice Dry Dog Food, 16.5-lb bag",0.0303030303030303,chicken,VIOLATION
chicken free puppy food,l1_hybrid,33,1343214,1343214,"Next Level Super Premium Pet Food Puppy Growth Gluten-Free Chicken Dry Dog Food, 50-lb bag",0.0294117647058823,chicken,VIOLATION
chicken free puppy food,l1_hybrid,34,52427,67490,"Purina Pro Plan Puppy Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag",0.0285714285714285,chicken,VIOLATION
chicken free puppy food,l1_hybrid,35,735406,735406,"Blue Buffalo High Protein Puppy Chicken Dry Dog Food, 4-lb bag",0.0277777777777777,chicken,VIOLATION
chicken free puppy food,l1_hybrid,36,3782238,3782238,"Iams Proactive Health Smart Small Breed Puppy with Real Chicken Dry Dog Food, 5-lb bag",0.027027027027027,chicken,VIOLATION
chicken free treat,l1_hybrid,1,47712,62742,"Wellness Crunchy WellBars Grain-Free Yogurt, Apples & Bananas Baked Dog Treats, 45-oz bag",0.5,chicken,UNCLEAR
chicken free treat,l1_hybrid,2,306998,280611,"Newman's Own Snack Sticks Chicken Recipe Grain-Free Dog Treats, 14-oz bag",0.3333333333333333,chicken,VIOLATION
chicken free treat,l1_hybrid,3,184012,157268,"Newman's Own Snack Sticks Chicken & Sweet Potato Recipe Grain-Free Dog Treats, 5-oz bag",0.25,chicken,VIOLATION
chicken free treat,l1_hybrid,4,132383,104906,"Full Moon Chicken Nuggets Grain-Free Dog Treats, 12-oz bag",0.2,chicken,VIOLATION
chicken free treat,l1_hybrid,5,169570,142679,"Inaba Churu Grain-Free Chicken Puree Lickable Cat Treat, 0.5-oz tube, pack of 4",0.1666666666666666,chicken,VIOLATION
chicken free treat,l1_hybrid,6,102110,74208,"Hill's Grain-Free Crunchy Naturals with Chicken & Apples Dog Treats, 8-oz bag",0.1428571428571428,chicken,VIOLATION
chicken free treat,l1_hybrid,7,307002,280615,"Newman's Own Organics Snack Bites Chicken Recipe Grain-Free Dog Treats, 12-oz bag",0.125,chicken,VIOLATION
chicken free treat,l1_hybrid,8,132684,105214,"Get Naked Skin & Coat Health Grain-Free Dental Stick Dog Treats, 6 count, Large",0.1111111111111111,chicken,UNCLEAR
chicken free treat,l1_hybrid,9,1091446,1091446,"Healthfuls Deli Sticks Pork & Chicken Human-Grade Gluten-Free Soft & Chewy Dog Treats, 10 count bag",0.1,chicken,VIOLATION
chicken free treat,l1_hybrid,10,1759742,1759742,"Chewy Limited Ingredient Chicken Jerky Natural Grain-Free Dog Treats, 6.5-oz bag",0.0909090909090909,chicken,VIOLATION
chicken free treat,l1_hybrid,11,171768,144911,"Full Moon Chicken Strips Grain-Free Dog Treats, 24-oz bag",0.0833333333333333,chicken,VIOLATION
chicken free treat,l1_hybrid,12,56386,71478,"Hill's Grain-Free Soft-Baked Naturals with Chicken & Carrots Dog Treats, 8-oz bag",0.0769230769230769,chicken,VIOLATION
chicken free treat,l1_hybrid,13,182530,155771,"Dogswell Hip & Joint Soft Strips Chicken Recipe Grain-Free Dog Treats, 20-oz bag",0.0714285714285714,chicken,VIOLATION
chicken free treat,l1_hybrid,14,372241,346006,"Halo Plant Based Dog Treats with Oats & Blueberries Vegan Dog Treats, 8-oz bag",0.0666666666666666,chicken,UNCLEAR
