search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
dog treats no chicken,lexical,27,53161,68233,"PureBites Chicken Breast Freeze-Dried Raw Dog Treats, 11.6-oz bag",202.28413
dog treats no chicken,lexical,28,398253,372039,"Milk-Bone Original Brushing Chews Large Chicken Flavor Daily Dental Dog Treats, 25 count",201.98264
dog treats no chicken,lexical,29,918638,918638,"Blue Buffalo Nudges Jerky Cuts Chicken Dog Treats, 36-oz bag",201.95932
dog treats no chicken,lexical,30,793638,793638,"Vital Essentials Chicken Hearts Freeze-Dried Raw Dog Treats, 1.9-oz bag",201.95236
dog treats no chicken,lexical,31,180581,153810,"Farmland Traditions USA Dogs Love Chicken Grain-Free Jerky Strips Dog Treats, 3-lb bag",201.7291
dog treats no chicken,lexical,32,264676,238185,"Ultra Chewy Double Treat Bones Chicken Flavor Dog Treat, 8 count",201.46735
dog treats no chicken,lexical,33,1040758,1040758,"Blue Buffalo Nudges Grillers Chicken Dog Treats, 16-oz bag",200.99454
dog treats no chicken,lexical,34,382184,355955,"Pedigree Dentastix Mini Original Chicken Flavor Dental Dog Treats, 108 count",200.69695
dog treats no chicken,lexical,35,116990,89264,"Starmark Everlasting Chicken Flavored Dental Dog Treats, Large, 2 count",200.5383
dog treats no chicken,lexical,36,130367,102867,"DentaLife Daily Oral Care Chicken Flavor Mini Dental Dog Treats, 58 count",200.26508
dog treats no rawhide,lexical,1,168754,141856,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",448.01373
dog treats no rawhide,lexical,2,168760,141862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",445.74197
dog treats no rawhide,lexical,3,168756,141858,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog & Cat Treat Sticks, 10 count",445.4885
dog treats no rawhide,lexical,4,168752,141854,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",442.75754
dog treats no rawhide,lexical,5,285874,259428,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog & Cat Treat Sticks, 10 count",442.47174
dog treats no rawhide,lexical,6,168762,141864,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog & Cat Treat Sticks, 10 count",439.53998
dog treats no rawhide,lexical,7,168758,141860,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",437.6499
dog treats no rawhide,lexical,8,168768,141870,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog & Cat Treat Sticks, 10 count",435.14615
dog treats no rawhide,lexical,9,168766,141868,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",428.73892
dog treats no rawhide,lexical,10,285870,259424,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",426.50665
dog treats no rawhide,lexical,11,1363662,1363662,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 3 count",420.09622
dog treats no rawhide,lexical,12,836086,836086,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Beef Recipe Dog Treat, 4 count",419.5372
dog treats no rawhide,lexical,13,285872,259426,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",418.58798
dog treats no rawhide,lexical,14,387311,361088,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",414.5321
dog treats no rawhide,lexical,15,2266726,2266726,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Small Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 1 count",414.47882
dog treats no rawhide,lexical,16,836102,836102,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Salmon Recipe Chew Dog Treat, 4 count",412.49118
dog treats no rawhide,lexical,17,387303,361080,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",411.73672
dog treats no rawhide,lexical,18,836070,836070,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Chicken Recipe Dog Treat, 4 count",406.84717
dog treats no rawhide,lexical,19,285876,259430,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",404.28683
dog treats no rawhide,lexical,20,285868,259422,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog & Cat Treat Sticks, 10 count",396.9803
dog treats no rawhide,lexical,21,285878,259432,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",391.96243
dog treats no rawhide,lexical,22,285862,259416,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog & Cat Treat Sticks, 10 count",389.48032
dog treats no rawhide,lexical,23,285864,259418,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",386.8631
dog treats no rawhide,lexical,24,387301,361078,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",385.47253
dog treats no rawhide,lexical,25,836150,836150,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Dog Chew Treat, 4 count",385.0328
dog treats no rawhide,lexical,26,546862,546862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count + Venison Recipe, 2 count + Beef Recipe, 2 count",384.71875
dog treats no rawhide,lexical,27,836134,836134,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Venison Recipe Dog Chew Treat, 4 count",384.60416
dog treats no rawhide,lexical,28,387305,361082,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",383.5443
dog treats no rawhide,lexical,29,1373494,1373494,Earth Animal No-Hide Large Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,383.45572
dog treats no rawhide,lexical,30,387309,361086,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",380.8089
dog treats no rawhide,lexical,31,285866,259420,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",378.4102
dog treats no rawhide,lexical,32,1373478,1373478,Earth Animal No-Hide Small Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,377.89453
dog treats no rawhide,lexical,33,836118,836118,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Pork Recipe Dog Chew Treat, 4 count",374.8284
dog treats no rawhide,lexical,34,2266710,2266710,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Medium Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 3 count",372.87872
dog treats no rawhide,lexical,35,264496,238003,"Canine Chews Premium American Beef Hide Rawhide Retrievers Dog Treats, 20 count",371.88486
dog treats no rawhide,lexical,36,546886,546886,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Salmon Recipe Dog & Cat Treats, 10 count + Chicken Recipe, 10 count + Beef Recipe Chew, 10 count",366.81024
dog treats rawhide free,lexical,1,101479,73571,"Greenies Pill Pockets Canine Chicken Flavor Natural Dog Treats, Capsule Size, 60 count",118.17359
dog treats rawhide free,lexical,2,127559,100018,"Milo's Kitchen Chicken Meatballs Dog Treats, 18-oz bag",118.14932
dog treats rawhide free,lexical,3,346809,320529,"Pup-Peroni Original Beef Flavor Dog Treats, 22.5-oz bag",117.80531
dog treats rawhide free,lexical,4,204848,178169,"Healthfuls Sweet Potato Slices Dog Treats, 16-oz bag",117.05622
dog treats rawhide free,lexical,5,35512,50349,"Greenies Teenie Natural Original Chicken Flavor Dental Dog Treats, 130 count",116.64182
dog treats rawhide free,lexical,6,35508,50345,"Greenies Regular Natural Original Chicken Flavor Dental Dog Treats, 36 count",116.078766
dog treats rawhide free,lexical,7,717830,717830,"Hartz Oinkies Hearty Kabobs with 100% Real Chicken & Duck Carrot & Sweet Potato Rawhide-Free Natural Dog Treats, 18 count",115.952644
dog treats rawhide free,lexical,8,35510,50347,"Greenies Petite Natural Original Chicken Flavor Dental Dog Treats, 60 count",115.64121
dog treats rawhide free,lexical,9,35506,50343,"Greenies Large Natural Original Chicken Flavor Dental Dog Treats, 24 count",115.16468
dog treats rawhide free,lexical,10,227165,200537,"The Rawhide Express Natural Braided Donut Dog Treat, 7-8-in",114.94205
dog treats rawhide free,lexical,11,204502,177817,"Greenies Pill Pockets Canine Real Peanut Butter Flavor Natural Dog Treats, Capsule Size, 60 count",114.71531
dog treats rawhide free,lexical,12,153566,126463,"ProDen PlaqueOff System Natural Bacon Flavored Dental Bone Dog Treats, 13 count",114.18561
dog treats rawhide free,lexical,13,382191,355962,"Pedigree Dentastix Fresh Mint Flavored Large Dental Dog Treats, 36 count",113.97009
dog treats rawhide free,lexical,14,382208,355979,"Pedigree Dentastix Large Original Chicken, Beef Flavor & Fresh Mint Flavor Variety Pack Dental Dog Treats, 51 count",113.71879
dog treats rawhide free,lexical,15,291349,264912,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 44 count",113.43522
dog treats rawhide free,lexical,16,210644,183985,"SmartBones Twist Sticks Peanut Butter Flavor Dog Treats, 50 count",112.99426
dog treats rawhide free,lexical,17,53157,68229,"SmartBones SmartSticks Rawhide-Free Peanut Butter Dog Treats, 10 count",112.752754
dog treats rawhide free,lexical,18,130696,103199,"Pork Chomps Roasted Twists Dog Treats, Large, 15 count",112.51903
dog treats rawhide free,lexical,19,237968,211379,"Hartz Oinkies Tender Twists with 100% Real Chicken Breast Rawhide-Free Natural Dog Treats, 36 count",112.38893
dog treats rawhide free,lexical,20,291351,264914,"WHIMZEES by Wellness Value Box Dental Chews Natural Grain-Free Dental Dog Treats, Large, 24 count",112.32958
dog treats rawhide free,lexical,21,127525,99984,"Milo's Kitchen Beef Sausage Slices with Rice Dog Treats, 18-oz bag",112.07355
dog treats rawhide free,lexical,22,172636,145789,"Hartz Oinkies Jerky Twists with 100% Real Chicken Breast & Smoked Pork Rawhide-Free Natural Dog Treats, 16 count",111.85789
dog treats rawhide free,lexical,23,208959,182290,"DreamBone Twist Sticks Real Chicken Rawhide Free Dog Chews, 50 count",111.62309
dog treats rawhide free,lexical,24,136068,108674,"Hartz Oinkies Smoked Twists with 100% Real Smoked Pork Rawhide-Free Natural Dog Treats, 20 count",111.54875
dog treats rawhide free,lexical,25,341098,314805,"DreamBone Real Chicken Rawhide Free Dog Chew Bones, Mini, 50 count",111.54143
dog treats rawhide free,lexical,26,168760,141862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",111.50755
dog treats rawhide free,lexical,27,168754,141856,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",111.33363
dog treats rawhide free,lexical,28,127601,100061,"Milo's Kitchen Steak Grillers Recipe with Angus Steak Dog Treats, 18-oz bag",111.2425
dog treats rawhide free,lexical,29,127084,99538,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Extra Small, 48 count",111.05994
dog treats rawhide free,lexical,30,168756,141858,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog & Cat Treat Sticks, 10 count",110.70609
dog treats rawhide free,lexical,31,285874,259428,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog & Cat Treat Sticks, 10 count",110.68843
dog treats rawhide free,lexical,32,346825,320545,"Canine Carry Outs Beef Flavor Dog Treats, 47-oz bag",110.525406
dog treats rawhide free,lexical,33,199403,172706,"Wholesome Pride Pet Treats Sweet Potato Fries All-Natural Single Ingredient Dog Treats, 8-oz bag",110.46422
dog treats rawhide free,lexical,34,249178,222646,"Hartz Oinkies Chew Bones with 100% Real Chicken Breast Rawhide-Free Natural Dog Treats, 25 count",110.40396
dog treats rawhide free,lexical,35,169305,142410,"Greenies Pill Pockets Cheese Flavor Natural Dog Treats, Capsule Size, 60 count",110.28936
dog treats rawhide free,lexical,36,291347,264910,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Small, 89 count",110.21664
dog treats with no chicken,lexical,1,129721,102212,"Good 'n' Fun Triple Flavor Kabobs Chicken, Duck & Chicken Liver Dog Treat Chews, 18 count",215.05821
dog treats with no chicken,lexical,2,793622,793622,"Vital Essentials Chicken Breast Treats Freeze-Dried Raw Dog Treats, 2.1-oz bag",205.76219
dog treats with no chicken,lexical,3,35512,50349,"Greenies Teenie Natural Original Chicken Flavor Dental Dog Treats, 130 count",201.45271
dog treats with no chicken,lexical,4,35508,50345,"Greenies Regular Natural Original Chicken Flavor Dental Dog Treats, 36 count",200.88922
dog treats with no chicken,lexical,5,35510,50347,"Greenies Petite Natural Original Chicken Flavor Dental Dog Treats, 60 count",200.10555
dog treats with no chicken,lexical,6,333049,306729,"Good 'n' Fun Chicken Wrapped Large Rolls Triple Flavor Pork, Chicken & Beef Dog Treat Chew, 6 Count",199.5113
dog treats with no chicken,lexical,7,101479,73571,"Greenies Pill Pockets Canine Chicken Flavor Natural Dog Treats, Capsule Size, 60 count",199.34631
dog treats with no chicken,lexical,8,127408,99866,"Milk-Bone Mini's Flavor Snacks Beef, Chicken & Bacon Flavored Biscuit Dog Treats, 36-oz tub",199.34605
dog treats with no chicken,lexical,9,35506,50343,"Greenies Large Natural Original Chicken Flavor Dental Dog Treats, 24 count",199.28096
dog treats with no chicken,lexical,10,128037,100507,"DentaLife Daily Oral Care Chicken Flavor Large Adult Dental Dog Treats, 18 count pouch",199.20782
dog treats with no chicken,lexical,11,382208,355979,"Pedigree Dentastix Large Original Chicken, Beef Flavor & Fresh Mint Flavor Variety Pack Dental Dog Treats, 51 count",198.82513
dog treats with no chicken,lexical,12,127559,100018,"Milo's Kitchen Chicken Meatballs Dog Treats, 18-oz bag",198.72403
dog treats with no chicken,lexical,13,166500,139555,"Healthfuls Sweet Potato & Chicken Wraps Dehydrated Dog Treats, 16-oz bag",198.4758
dog treats with no chicken,lexical,14,184010,157266,"Newman's Own Snack Sticks Chicken Recipe Grain-Free Dog Treats, 5-oz bag",198.42537
dog treats with no chicken,lexical,15,132370,104893,"Full Moon Chicken Jerky Human-Grade Dog Treats, 12-oz bag",198.37317
dog treats with no chicken,lexical,16,130378,102878,"Waggin' Train Chicken Jerky Tenders Limited Ingredient Dog Treats, 30-oz bag",198.29019
dog treats with no chicken,lexical,17,1131422,1131422,"Woof Pupsicle Pops Refills Chicken & Peanut Butter Grain-Free Lickable Dog Treats, Large, 7 count",198.10966
dog treats with no chicken,lexical,18,128041,100511,"DentaLife Daily Oral Care Chicken Flavor Small/Medium Adult Dental Dog Treats, 40 count pouch",197.96251
dog treats with no chicken,lexical,19,320460,294110,"Blue Buffalo Blue Bits Tasty Chicken Recipe Soft-Moist Training Dog Treats, 19-oz bag",197.42572
dog treats with no chicken,lexical,20,127424,99882,"Milk-Bone Soft & Chewy Chicken Recipe Dog Treats, 25-oz tub",196.38994
dog treats with no chicken,lexical,21,168863,141966,"Bil-Jac Little-Jacs Small Dog Chicken Liver Training Dog Treats, 16-oz bag",195.77905
dog treats with no chicken,lexical,22,1426350,1426350,"Woof Bite n' Brush Refill Grain-Free Chicken Sticks Adult Dental Dog Chew Treats, 8-oz bag",194.48212
dog treats with no chicken,lexical,23,717830,717830,"Hartz Oinkies Hearty Kabobs with 100% Real Chicken & Duck Carrot & Sweet Potato Rawhide-Free Natural Dog Treats, 18 count",193.07367
dog treats with no chicken,lexical,24,251007,224479,"Full Moon Natural Essentials Jerky Tenders Chicken Recipe Human-Grade Dog Treats, 26-oz bag",192.98534
dog treats with no chicken,lexical,25,1071398,1071398,"Milk-Bone Soft & Chewy Minis Made with Real Chicken Soft & Chewy Dog Treats, 18-oz canister",192.85342
dog treats with no chicken,lexical,26,53161,68233,"PureBites Chicken Breast Freeze-Dried Raw Dog Treats, 11.6-oz bag",192.0706
dog treats with no chicken,lexical,27,1050422,1050422,"Good 'n' Fun Chicken Wrapped Triple Flavor Pork, Chicken & Beef Dog Treat Chew Rolls, Mini, 8-oz bag",191.95937
dog treats with no chicken,lexical,28,398253,372039,"Milk-Bone Original Brushing Chews Large Chicken Flavor Daily Dental Dog Treats, 25 count",191.78598
dog treats with no chicken,lexical,29,918638,918638,"Blue Buffalo Nudges Jerky Cuts Chicken Dog Treats, 36-oz bag",191.76384
dog treats with no chicken,lexical,30,793638,793638,"Vital Essentials Chicken Hearts Freeze-Dried Raw Dog Treats, 1.9-oz bag",191.75558
dog treats with no chicken,lexical,31,180581,153810,"Farmland Traditions USA Dogs Love Chicken Grain-Free Jerky Strips Dog Treats, 3-lb bag",191.62921
dog treats with no chicken,lexical,32,264676,238185,"Ultra Chewy Double Treat Bones Chicken Flavor Dog Treat, 8 count",191.3476
dog treats with no chicken,lexical,33,1040758,1040758,"Blue Buffalo Nudges Grillers Chicken Dog Treats, 16-oz bag",190.85724
dog treats with no chicken,lexical,34,382184,355955,"Pedigree Dentastix Mini Original Chicken Flavor Dental Dog Treats, 108 count",190.56615
dog treats with no chicken,lexical,35,116990,89264,"Starmark Everlasting Chicken Flavored Dental Dog Treats, Large, 2 count",190.4132
dog treats with no chicken,lexical,36,130367,102867,"DentaLife Daily Oral Care Chicken Flavor Mini Dental Dog Treats, 58 count",190.15428
dog treats without chicken,lexical,1,118059,90372,"Zignature Kangaroo Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.98345
dog treats without chicken,lexical,2,36739,51586,"Zignature Turkey Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.934467
dog treats without chicken,lexical,3,141399,114113,"Zignature Pork Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.911575
dog treats without chicken,lexical,4,36736,51583,"Zignature Lamb Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.8086467
dog treats without chicken,lexical,5,36733,51580,"Zignature Limited Ingredient Formula Trout & Salmon Meal Dry Dog Food, 25-lb bag",4.7803135
dog treats without chicken,lexical,6,128088,100558,"Zignature Venison Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.7395964
dog treats without chicken,lexical,7,102599,74699,"Zignature Duck Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.673996
dog treats without chicken,lexical,8,102602,74702,"Zignature Zssential Multi-Protein Formula Dry Dog Food, 25-lb bag",4.6664267
dog treats without chicken,lexical,9,118063,90376,"Zignature Whitefish Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.6655326
dog treats without chicken,lexical,10,184025,157281,"Zignature Turkey Formula Small Bites Dry Dog Food, 12.5-lb bag",4.4566154
dog treats without chicken,lexical,11,184028,157284,"Zignature Zssential Multi-Protein Formula Small Bites Dry Dog Food, 12.5-lb bag",4.4565997
dog treats without chicken,lexical,12,108081,80248,"Zignature Turkey Limited Ingredient Formula Canned Dog Food, 13-oz, case of 12",4.4357295
dog treats without chicken,lexical,13,184019,157275,"Zignature Lamb Formula Small Bites Dry Dog Food, 12.5-lb bag",4.418287
dog treats without chicken,lexical,14,1342798,1342798,"Zignature Puppy Formula Dry Dog Food, 25-lb bag",4.393133
dog treats without chicken,lexical,15,108085,80252,"Zignature Zssential Multi-Protein Formula Canned Dog Food, 13-oz, case of 12",4.303601
dog treats without chicken,lexical,16,108077,80244,"Zignature Trout & Salmon Limited Ingredient Formula Canned Dog Food, 13-oz, case of 12",4.2218676
dog treats without chicken,lexical,17,167598,140670,"Zignature Goat Limited Ingredient Formula Dry Dog Food, 25-lb bag",4.042569
dog treats without chicken,lexical,18,108079,80246,"Zignature Lamb Limited Ingredient Formula Canned Dog Food, 13-oz, case of 12",3.182093
dog treats without chicken,lexical,19,119177,91528,"Zignature Kangaroo Limited Ingredient Formula Canned Dog Food, 13-oz, case of 12",3.182093
dog water bowl no spill,lexical,1,53369,68443,"Petmate Pearl Pet Cafe Waterer, Tan, 0.75-gal",151.46516
dog water bowl no spill,lexical,2,48106,63138,"PetSafe Drinkwell 360 Stainless Steel Cat & Dog Water Fountain, 128-oz",144.81944
dog water bowl no spill,lexical,3,163930,136953,"The Easy-Clean Water Bowl Dog, Cat & Livestock Auto-Fill Water Bowl with Hose, 32-oz, 5-ft Hose",131.48042
dog water bowl no spill,lexical,4,174339,147502,"PetSafe Drinkwell Seascape Ceramic Dog & Cat Fountain, 70-oz",131.43141
dog water bowl no spill,lexical,5,48094,63126,"PetSafe Drinkwell Outdoor Plastic Dog & Cat Fountain, 450-oz",125.140465
dog water bowl no spill,lexical,6,342324,316037,"HANAMYA Dog & Cat Automatic Waterer & Stainless Steel Bowl, Blue",123.81837
dog water bowl no spill,lexical,7,1597494,1597494,"PawsPik Spill Proof Stainless Steel Dog Bowl, 4-L, Large",18.957468
dog water bowl no spill,lexical,8,1966982,1966982,"Katziela No Spill Dog & Cat Water Bowl, 35-oz, White, Medium",18.73914
dog water bowl no spill,lexical,9,3650950,3650950,"UPSKY No-Spill Non-Skid Plastic Slow Feeder Dog & Cat Water Bowl, Grey, 35-oz",17.81213
dog water bowl no spill,lexical,10,3271262,3271262,"UPSKY No Spill Dog Water Bowl, 1.2-gal",17.642311
dog water bowl no spill,lexical,11,3651006,3651006,"Decflow 10-L Stainless Steel No Spill Anti-Splash Dog Water Bowl with XX-Large Silicone Mat, Black",17.486488
dog water bowl no spill,lexical,12,190593,163885,"Kurgo Splash Free Wander Dog Water Bowl, Blue, 24-oz",17.476862
dog water bowl no spill,lexical,13,1669462,1669462,"Happy & Polly Cloud Non-skid Ceramic Dog & Cat Water Fountain, 50-oz",17.433971
dog water bowl no spill,lexical,14,3650822,3650822,"UPSKY Spill Proof, No Splash Non-Skid Plastic Slow Feeder Dog & Cat Water Bowl, 2-L, Black",17.402517
dog water bowl no spill,lexical,15,312127,285758,"Frisco Whimsical Leaf Round Dog & Cat Fountain, Mint Green, 50-oz, 1 count",17.258175
dog water bowl no spill,lexical,16,693126,693126,"SunGrow No Spill Stainless Steel Large Dog Water & Food Bowl with Non-Slip Rubber Base, 64-oz",17.203094
dog water bowl no spill,lexical,17,154558,127461,"KONG H2O K9 UNIT Insulated Stainless Steel Dog Water Bottle & Travel Bowl, Shadow Black, 25-oz",16.71457
dog water bowl no spill,lexical,18,136637,109255,"KONG H2O Stainless Steel Dog Water Bottle, Black, 9.5-oz",16.531542
dog water bowl no spill,lexical,19,695166,695166,"Leash Boss Splashless Travel Dog Water Bowl, Gray, 40-oz cup",16.23865
dog water bowl no spill,lexical,20,198537,171835,"PetSafe Oasys Cat & Dog Water Fountain, 1/2-gallon",16.193922
dog water bowl no spill,lexical,21,136048,108653,"Torus Pet Filtered Dog & Cat Water Bowl, Charcoal, 68-oz",16.002172
dog water bowl no spill,lexical,22,48096,63128,"PetSafe Drinkwell Multi-Tier Plastic Dog & Cat Fountain, 100-oz",15.767607
dog water bowl no spill,lexical,23,3713518,3713518,"UPSKY Indoor/Outdoor Spill-Proof Anti-Splash Non-Skid Stainless Steel Slow Feeder Dog Water Bowl, Grey, 8-L",15.426048
dog water bowl no spill,lexical,24,3650814,3650814,"UPSKY No Spill Anti-Slip Non-Skid Polypropylene Slow Drinking Feeder Dog & Cat Water Bowl, Grey, Large: 5.5-L",15.307255
dog water bowl no spill,lexical,25,1669382,1669382,"Happy & Polly Ghost Non-Skid Ceramic Dog & Cat Water Fountain, 50-oz, Matte Black",15.268513
dog water bowl no spill,lexical,26,521670,521670,"PATPET Triple Filter Ultra Quiet Pump Cat & Dog Water Fountain Dispenser, Blue, 75-oz",15.250706
dog water bowl no spill,lexical,27,154554,127457,"Dog Mate Large Fresh Water Plastic Dog & Cat Fountain, 192-oz",15.126605
dog water bowl no spill,lexical,28,517054,517054,"IntelliLeash Purrfect Water Fountain Dog & Cat Waterer, Teal",14.898957
dog water bowl no spill,lexical,29,391517,365301,"PawPerfect Cat & Dog Water Fountain, White",14.593601
dog water bowl no spill,lexical,30,388955,362737,"DOGNESS Plastic Cat & Dog Water Fountain Plus, Large, 3.2-L, Pink",14.53584
dog water bowl no spill,lexical,31,1440710,1440710,"DOGNESS 2.2-Liter Dog & Cat Water Fountain Filter, 6 count, Large",14.407439
dog water bowl no spill,lexical,32,387824,361602,"Dakota 283 Dash Dakota Guard Antimicrobial Dog Watering System, Orange, 5-gal",13.667346
dog water bowl no spill,lexical,33,1577430,1577430,"Penthouse Paws Smart Water Fountain Whisper-Quiet for Dog & Cat, Black, 74-oz",13.4204645
dog water bowl no spill,lexical,34,693926,693926,"Water Fountain Starter Kit - Drinkwell Cat & Dog Water Fountain, Foam Filters, Carbon Filters",13.367502
dog water bowl no spill,lexical,35,1448966,1448966,"PetSafe Drinkwell 360 Stainless Steel Cat & Dog Water Fountain, 128-oz + 360 Fountain Carbon Replacement Filters, 3 count",13.134506
dog water bowl no spill,lexical,36,1449286,1449286,"PetSafe Drinkwell Dog & Cat Water Fountain, 1/2-gallon + Replacement Carbon Filters, 4 count",13.021112
dog wet food grain free,lexical,1,155620,128536,"Cesar Classic Loaf in Sauce Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 36",462.893
dog wet food grain free,lexical,2,114269,86492,"Cesar Classic Loaf in Sauce Beef Recipe, Filet Mignon, Grilled Chicken & Porterhouse Steak Flavors Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",447.65506
dog wet food grain free,lexical,3,155615,128531,"Cesar Loaf in Sauce Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",434.91074
dog wet food grain free,lexical,4,114235,86458,"Cesar Poultry Variety Pack with Real Chicken, Turkey & Duck Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",427.12314
dog wet food grain free,lexical,5,171608,144749,"Merrick Adult Grain-Free Beef, Lamb & Bison Pate Canned Dog Food, 12.7-oz can, case of 12",426.89722
dog wet food grain free,lexical,6,113996,86218,"Purina Beyond Natural Grain-Free Beef Potato & Green Bean Recipe Ground Entree Wet Dog Food, 13-oz can, case of 12",425.77393
dog wet food grain free,lexical,7,1764622,1764622,"Chewy Stews Poultry & Beef Variety Pack Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",422.76108
dog wet food grain free,lexical,8,113998,86220,"Purina Beyond Chicken, Carrot & Pea Recipe Ground Entrée Grain-Free Canned Dog Food, 13-oz, case of 12",419.6004
dog wet food grain free,lexical,9,234458,207863,"Nature's Recipe Variety Pack Grain-Free Wet Dog Food, 2.75-oz, case of 12",418.38892
dog wet food grain free,lexical,10,157232,130167,"I and Love and You Beef Booyah and Lambarama Stew Grain-Free Combo Pack Canned Dog Food, 13-oz, case of 6",415.4782
dog wet food grain free,lexical,11,169932,143050,"Nutro Grain-Free Tender Chicken Stew & Roasted Turkey Stew Cuts in Gravy Variety Pack Wet Dog Food Trays, 3.5-oz can, case of 12",413.9931
