search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
cat litter no tracking,l2,18,168438,141531,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Sensitive",0.05263157894736842
cat litter no tracking,l2,19,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",0.05
cat litter no tracking,l2,20,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",0.047619047619047616
cat litter no tracking,l2,21,56682,71776,"Cat's Pride Max Power Total Odor Control Unscented Clumping Cat Litter, 15-lb jug",0.045454545454545456
cat litter no tracking,l2,22,180678,153907,"Nature's Logic 100% Natural Pine Unscented Non-Clumping Litter for Cats & Small Pets, 12-lb bag",0.043478260869565216
cat litter no tracking,l2,23,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.041666666666666664
cat litter no tracking,l2,24,32366,47186,"Dr. Elsey's Crystal Attract Long-Hair Crystal Cat Litter, 8-lb bag",0.04
cat litter no tracking,l2,25,3699142,3699142,"Tidy Cats Tidy Feet Low Tracking Clean Linen Scented Clumping Clay Cat Litter, 35-lb pail",0.038461538461538464
cat litter no tracking,l2,26,168434,141527,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Lavender",0.037037037037037035
cat litter no tracking,l2,27,244134,217582,"Tidy Cats Breeze Cat Litter Enhanced Pellets Refill, 7-lb bag",0.03571428571428571
cat litter no tracking,l2,28,3674070,3674070,"NonoPets Elevated Step Platform Anti-Tracking Double-Layer Cat Litter Mat, 6-in tall, Grey",0.034482758620689655
cat litter no tracking,l2,29,46606,61628,"Fresh News Unscented Non-Clumping Paper Cat Litter, 4-lb bag",0.03333333333333333
cat litter no tracking,l2,30,3674054,3674054,"NonoPets Double-Layer Anti-Tracking Raised Platform Cat Litter Mat, 3.5-in tall, White",0.03225806451612903
cat litter no tracking,l2,31,55402,70487,Van Ness Track-Less Litter Mat,0.03125
cat litter no tracking,l2,32,180708,153937,"Tidy Cats Breeze Cat Pads & Litter Pellets Bundle Pack, 7.91-lb box",0.030303030303030304
cat litter no tracking,l2,33,639646,639646,"Naturally Fresh Quick Clumping Unscented Cat Litter, 40-lb bag",0.029411764705882353
cat litter no tracking,l2,34,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",0.02857142857142857
cat litter no tracking,l2,35,264586,238093,Tidy Cats Breeze Enhanced Active Clean Scent Litter Pellets & Multi-Cat Pads Bundle Pack,0.027777777777777776
cat litter no tracking,l2,36,135054,107646,"Petlinks Purrfect Paws Cat Litter Mat, Medium, Gray",0.02702702702702703
cat litter non clumping,l2,1,32587,47407,"Feline Pine Original Non-Clumping Wood Cat Litter, 40-lb bag",0.5
cat litter non clumping,l2,2,140850,113550,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 14-lb box",0.3333333333333333
cat litter non clumping,l2,3,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",0.25
cat litter non clumping,l2,4,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",0.2
cat litter non clumping,l2,5,32600,47420,"Fresh Step Premium Scented Non-Clumping Cat Litter, 14-lb",0.16666666666666666
cat litter non clumping,l2,6,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",0.14285714285714285
cat litter non clumping,l2,7,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.125
cat litter non clumping,l2,8,258629,232121,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",0.1111111111111111
cat litter non clumping,l2,9,46607,61629,"Fresh News Unscented Non-Clumping Paper Cat Litter, 12-lb bag",0.1
cat litter non clumping,l2,10,171012,144146,"Frisco Summer Clean Scented Non-Clumping Crystal Cat Litter, 8-lb bag",0.09090909090909091
cat litter non clumping,l2,11,180678,153907,"Nature's Logic 100% Natural Pine Unscented Non-Clumping Litter for Cats & Small Pets, 12-lb bag",0.08333333333333333
cat litter non clumping,l2,12,260149,233646,"Naturally Fresh Pellet Unscented Non-Clumping Walnut Cat Litter, 26-lb bag",0.07692307692307693
cat litter non clumping,l2,13,137604,110234,"Litter Pearls Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 10.5-lb bag",0.07142857142857142
cat litter non clumping,l2,14,266371,239881,"Skoon Unscented Non-Clumping Cat Litter, 8-lb bag",0.06666666666666667
cat litter non clumping,l2,15,1031430,1031430,"Frisco Fresh Scented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.0625
cat litter non clumping,l2,16,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",0.058823529411764705
cat litter non clumping,l2,17,1932190,1932190,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 20-lb bag",0.05555555555555555
cat litter non clumping,l2,18,105949,78108,"Tidy Cats Breeze Unscented Cat Litter Pellets, 7-lb bag",0.05263157894736842
cat litter non clumping,l2,19,137590,110220,"Ultra Micro Crystals Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",0.05
cat litter non clumping,l2,20,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",0.047619047619047616
cat litter non clumping,l2,21,929854,929854,"Okocat Dust-Free Unscented Non-Clumping Paper Pellet Cat Litter, 11.7-lb bag",0.045454545454545456
cat litter non clumping,l2,22,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",0.043478260869565216
cat litter non clumping,l2,23,360178,333931,"Skoon All Natural Fine-Grain Unscented Non-Clumping Cat Litter, 8-lb bag",0.041666666666666664
cat litter non clumping,l2,24,103429,75545,"Fresh Step Crystals Scented Non-Clumping Cat Litter, 8-lb bag",0.04
cat litter non clumping,l2,25,360180,333933,"Skoon All Natural Lavender Scented Non-Clumping Cat Litter, 8-lb bag",0.038461538461538464
cat litter non clumping,l2,26,1052158,1052158,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag",0.037037037037037035
cat litter non clumping,l2,27,137599,110229,"Litter Pearls Tracksless Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",0.03571428571428571
cat litter non clumping,l2,28,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",0.034482758620689655
cat litter non clumping,l2,29,137588,110218,"Ultra Pearls Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",0.03333333333333333
cat litter non clumping,l2,30,3333198,3333198,"Ultra Fresh Scented Micro Crystals Premium Non-Clumping Cat Litter, 5-lb bag",0.03225806451612903
cat litter non clumping,l2,31,1633142,1633142,"Catalyst Pet Pine Pellet Unscented Non-Clumping Wood Cat Litter, 20-lb bag",0.03125
cat litter non clumping,l2,32,364806,338569,"Casual Home Natural Pine Pellet Unscented Non-Clumping Cat Litter, 20-lb bag",0.030303030303030304
cat litter non clumping,l2,33,306946,280559,"Catfidence Organic Bamboo Unscented Non-Clumping Bamboo Cat Litter, 7-lb bag",0.029411764705882353
cat litter non clumping,l2,34,221071,194437,"Snappy Tom Natural Lavender Scented Non-Clumping Crystal Cat Litter, 4.4-lb bag",0.02857142857142857
cat litter non clumping,l2,35,221068,194434,"Snappy Tom Natural Unscented Non-Clumping Crystal Cat Litter, 4.4-lb box",0.027777777777777776
cat litter non clumping,l2,36,1055486,1055486,"PetSafe ScoopFree Natural Non-Clumping Cat Litter, 4.2-lb bag, 2 count",0.02702702702702703
cat litter non-clumping,l2,1,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",0.5
cat litter non-clumping,l2,2,32586,47406,"Feline Pine Original Non-Clumping Wood Cat Litter, 20-lb bag",0.3333333333333333
cat litter non-clumping,l2,3,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",0.25
cat litter non-clumping,l2,4,140851,113551,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 19-lb box",0.2
cat litter non-clumping,l2,5,32600,47420,"Fresh Step Premium Scented Non-Clumping Cat Litter, 14-lb",0.16666666666666666
cat litter non-clumping,l2,6,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.14285714285714285
cat litter non-clumping,l2,7,46608,61630,"Fresh News Unscented Non-Clumping Paper Cat Litter, 25-lb bag",0.125
cat litter non-clumping,l2,8,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",0.1111111111111111
cat litter non-clumping,l2,9,258629,232121,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",0.1
cat litter non-clumping,l2,10,260149,233646,"Naturally Fresh Pellet Unscented Non-Clumping Walnut Cat Litter, 26-lb bag",0.09090909090909091
cat litter non-clumping,l2,11,171012,144146,"Frisco Summer Clean Scented Non-Clumping Crystal Cat Litter, 8-lb bag",0.08333333333333333
cat litter non-clumping,l2,12,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",0.07692307692307693
cat litter non-clumping,l2,13,180678,153907,"Nature's Logic 100% Natural Pine Unscented Non-Clumping Litter for Cats & Small Pets, 12-lb bag",0.07142857142857142
cat litter non-clumping,l2,14,137604,110234,"Litter Pearls Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 10.5-lb bag",0.06666666666666667
cat litter non-clumping,l2,15,137590,110220,"Ultra Micro Crystals Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",0.0625
cat litter non-clumping,l2,16,1031430,1031430,"Frisco Fresh Scented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.058823529411764705
cat litter non-clumping,l2,17,266371,239881,"Skoon Unscented Non-Clumping Cat Litter, 8-lb bag",0.05555555555555555
cat litter non-clumping,l2,18,1932198,1932198,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 40-lb bag",0.05263157894736842
cat litter non-clumping,l2,19,929854,929854,"Okocat Dust-Free Unscented Non-Clumping Paper Pellet Cat Litter, 11.7-lb bag",0.05
cat litter non-clumping,l2,20,103429,75545,"Fresh Step Crystals Scented Non-Clumping Cat Litter, 8-lb bag",0.047619047619047616
cat litter non-clumping,l2,21,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",0.045454545454545456
cat litter non-clumping,l2,22,137597,110227,"Litter Pearls Tracksless Unscented Non-Clumping Crystal Cat Litter, 20-lb box",0.043478260869565216
cat litter non-clumping,l2,23,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",0.041666666666666664
cat litter non-clumping,l2,24,360178,333931,"Skoon All Natural Fine-Grain Unscented Non-Clumping Cat Litter, 8-lb bag",0.04
cat litter non-clumping,l2,25,360180,333933,"Skoon All Natural Lavender Scented Non-Clumping Cat Litter, 8-lb bag",0.038461538461538464
cat litter non-clumping,l2,26,47108,62133,"Tidy Cats Breeze Unscented Cat Litter Pellets, 3.5-lb bag, case of 6",0.037037037037037035
cat litter non-clumping,l2,27,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",0.03571428571428571
cat litter non-clumping,l2,28,137588,110218,"Ultra Pearls Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",0.034482758620689655
cat litter non-clumping,l2,29,51866,66924,"Tidy Cats Glade Clear Springs Scented Clumping Cat Litter, 35-lb pail",0.03333333333333333
cat litter non-clumping,l2,30,306946,280559,"Catfidence Organic Bamboo Unscented Non-Clumping Bamboo Cat Litter, 7-lb bag",0.03225806451612903
cat litter non-clumping,l2,31,1052158,1052158,"Boxiecat Pro Self-Cleaning Probiotic Non-Clumping Crystal Cat Litter, 6-lb bag",0.03125
cat litter non-clumping,l2,32,3333198,3333198,"Ultra Fresh Scented Micro Crystals Premium Non-Clumping Cat Litter, 5-lb bag",0.030303030303030304
cat litter non-clumping,l2,33,221071,194437,"Snappy Tom Natural Lavender Scented Non-Clumping Crystal Cat Litter, 4.4-lb bag",0.029411764705882353
cat litter non-clumping,l2,34,364806,338569,"Casual Home Natural Pine Pellet Unscented Non-Clumping Cat Litter, 20-lb bag",0.02857142857142857
cat litter non-clumping,l2,35,1633142,1633142,"Catalyst Pet Pine Pellet Unscented Non-Clumping Wood Cat Litter, 20-lb bag",0.027777777777777776
cat litter non-clumping,l2,36,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",0.02702702702702703
cat no pee,l2,1,105768,77924,"NaturVet Pet Organics No Mark! Stops Cats' Desire to Urine Mark, 16-fl oz bottle",0.5
cat no pee,l2,2,340147,313853,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Formula Stain Remover, 32-fl oz bottle",0.3333333333333333
cat no pee,l2,3,210417,183757,"Stink Free Cat Urine & Odor Remover, 32-fl oz bottle",0.25
cat no pee,l2,4,340148,313854,"Nature's Miracle Cat Urine Destroyer Plus Enzymatic Stain Remover Foam Aerosol Spray, 17.5-fl oz bottle",0.2
cat no pee,l2,5,234951,208357,"Urine Off Cat & Kitten Formula Stain & Odor Remover, 1-gal bottle",0.16666666666666666
cat no pee,l2,6,1674718,1674718,"CatSpot Litter Urine Health Indicator Cat Litter Additive, 100-gm bag",0.14285714285714285
cat no pee,l2,7,182295,155534,"Sentry Stop That! Noise & Pheromone Cat Spray, 1-fl oz",0.125
cat no pee,l2,8,271193,244710,"Ion Fusion Professional ION Formula Acai Pomegranete Cat Urine & Odor Destroyer, 32-fl oz bottle & 32-fl oz refill",0.1111111111111111
cat no pee,l2,9,1525150,1525150,Coziwow Cat Litter Trapping Mat Double Layer Urine Proof,0.1
cat no pee,l2,10,167444,140513,I Could Pee on This: & Other Poems by Cats,0.09090909090909091
cat no pee,l2,11,212348,185691,"Kit4Cat Cat Urine Sample Collection Kit Urine Testing for Cats, 2-lb bag",0.08333333333333333
cat no pee,l2,12,182431,155671,"Wee Away X2 Concentrated Urine Stain & Odor Remover Citrus Scented Bio-Enzymatic Cleaner for Cats, 16-fl oz spray",0.07692307692307693
cat no pee,l2,13,212350,185693,CheckUp at Home Wellness Test Urine Testing for Cats,0.07142857142857142
cat no pee,l2,14,105766,77922,"NaturVet Pet Organics No Go! House Breaking Aid for Dogs & Cats, 16-oz bottle",0.06666666666666667
cat no pee,l2,15,1080598,1080598,CheckUp Pro Hydrophobic Sand Urine Collection Home Test Kit for Cats,0.0625
cat no pee,l2,16,271195,244712,"Ion Fusion Professional ION Formula Acai Pomegranete Cat Urine & Odor Destroyer Refill, 32-fl oz, 2 count",0.058823529411764705
cat no pee,l2,17,646230,646230,"Nature's Miracle Advanced Platinum No More Spraying Cat Deterrent Spray, 24-fl oz bottle",0.05555555555555555
cat no pee,l2,18,142677,115421,"Nature's Miracle Advanced Cat Enzymatic Stain Remover & Odor Eliminator, 32-fl oz bottle",0.05263157894736842
cat no pee,l2,19,1403262,1403262,"Bark Potty Natural Disposable Dog & Cat Potty Pad, Unscented, 20 x 30-in",0.05
cat no pee,l2,20,196356,169654,"OdoBan No Rinse Neutral pH Floor Cleaner, Citrus Scent, 1-gal bottle",0.047619047619047616
cat no pee,l2,21,646302,646302,"Nature's Miracle Advanced Platinum Indoor Training Aid Cat Repellent Spray, 8-fl oz bottle",0.045454545454545456
cat no pee,l2,22,118242,90559,"Hill's Science Diet Adult Urinary & Hairball Control Chicken Recipe Dry Cat Food, 15.5-lb bag",0.043478260869565216
cat no pee,l2,23,178951,152168,"Nature's Miracle Oxy Formula Set-In Cat Stain Destroyer 24-fl oz bottle, Orange Scent",0.041666666666666664
cat no pee,l2,24,200690,173994,"Tough Stuff Cat Urine Odor & Stain Eliminator, 32-fl oz bottle",0.04
cat no pee,l2,25,119171,91522,"Purina ONE +Plus Urinary Tract Health Formula High Protein Adult Dry Cat Food, 7-lb bag",0.038461538461538464
cat no pee,l2,26,1892182,1892182,CatSpot Litter Cat Health Indicator Litter,0.037037037037037035
cat no pee,l2,27,42155,57125,"Zero Odor Litter Spray, 16-fl oz bottle",0.03571428571428571
cat no pee,l2,28,716582,716582,"Nature's Miracle Advanced Platinum Cat Scratch Deterrent Spray, 8-fl oz bottle",0.034482758620689655
cat no pee,l2,29,153743,126642,"Skout's Honor Professional Strength Urine & Odor Destroyer, 1-gal",0.03333333333333333
cat no pee,l2,30,203247,176561,"Almo Nature Unscented Clumping Plant-Based Natural Cat Litter, 10-lb bag",0.03225806451612903
cat no pee,l2,31,1368902,1368902,"Cat's Pride Max Power Total Odor Control Unscented Clumping Cat Litter, 24-lb bag",0.03125
cat no pee,l2,32,342510,316224,"Nature's Miracle Enzymatic Formula Cat Litter Box Cleaner, 17.5-fl oz bottle",0.030303030303030304
cat no pee,l2,33,128846,101325,"TropiClean Dry No Rinse Waterless Dander Reducing Cat Shampoo, 7.4-fl oz bottle",0.029411764705882353
cat no pee,l2,34,239034,212447,"Natura Petz Organics Stone Breaker Starter Pack Homeopathic Medicine for Bladder Stones & Kidney Stones for Cats, 30 count",0.02857142857142857
cat no pee,l2,35,145338,118129,"Burt's Bees Dander Reducing Cat Spray, 10-fl oz bottle",0.027777777777777776
cat no pee,l2,36,47643,62673,"Nature's Miracle Advanced Platinum No More Marking Pet Stain & Odor Remover, 24-oz bottle",0.02702702702702703
cat no scratch,l2,1,1041670,1041670,"Emmy's Best Pet Products Stop the Scratch Max Strength Cat Scratch Deterrent Spray, 32-fl oz bottle",0.5
cat no scratch,l2,2,248161,221624,"TRIXIE Parla 24.4-in Fleece Cat Scratching Post, Platinum Gray",0.3333333333333333
cat no scratch,l2,3,668622,668622,"CLAWGUARD Anti-Scratch Training Cat Deter Tape Sheets, 10 count, 17 X 12-in",0.25
cat no scratch,l2,4,38645,53515,"KONG Naturals Cat Scratcher, Single",0.2
cat no scratch,l2,5,716582,716582,"Nature's Miracle Advanced Platinum Cat Scratch Deterrent Spray, 8-fl oz bottle",0.16666666666666666
cat no scratch,l2,6,108195,80363,"MidWest Catty Scratch Cat Scratcher with Catnip, Large",0.14285714285714285
cat no scratch,l2,7,668606,668606,"CLAWGUARD Anti-Scratch Training Cat Deter Tape Strips. 20 count, 12 X 4-in",0.125
cat no scratch,l2,8,193219,166516,"Frisco Scratch & Roll Scratcher Cat Toy with Catnip, Purple",0.1111111111111111
cat no scratch,l2,9,47025,62048,"Catstages Easy Life Scratch, Snuggle & Rest Cat Scratcher Toy with Catnip",0.1
cat no scratch,l2,10,105770,77926,"NaturVet Pet Organics No Scratch for Cats, 16-fl oz bottle",0.09090909090909091
cat no scratch,l2,11,248164,221627,"TRIXIE Espejo 27.2-in Fleece Cat Scratching Post, Platinum Gray",0.08333333333333333
cat no scratch,l2,12,218189,191546,Catit Play Scratch Pad Circuit Ball Cat Toy,0.07692307692307693
cat no scratch,l2,13,767374,767374,"Emmy's Best Pet Products Stop The Scratch Furniture Protector Tape Sheets Cat Scratching Deterrent, 12 count",0.07142857142857142
cat no scratch,l2,14,237994,211405,"Frisco 21-in Sisal Cat Scratching Post with Toy, Cheetah, 1 count",0.06666666666666667
cat no scratch,l2,15,1215366,1215366,"Necoichi Premium Comfort 23.6-in Cat Scratching Post, Dark Cherry/Brown, Large",0.0625
cat no scratch,l2,16,1114342,1114342,"Catry Sofa Corner Protector 17-in Polyester with Cher Cat Scratching Pad, White, 2 count",0.058823529411764705
cat no scratch,l2,17,1768646,1768646,"TSCOMON 37.4-in Sisal Cat Scratching Post, Green/Brown",0.05555555555555555
cat no scratch,l2,18,807446,807446,"Beloved Pets Calming Pheromone Spray & Scratch Repellent for Cats, 1.5-oz bottle",0.05263157894736842
cat no scratch,l2,19,47533,62561,"Omega Paw Lean-It Anywhere Cat Scratch Post, Regular, 25-in",0.05
cat no scratch,l2,20,214073,187420,"Omega Paw Cat Scratching Mountain, Black",0.047619047619047616
cat no scratch,l2,21,288229,261788,"Catry 31.5-in Condo, Scratch Post with Flower Cat Tree",0.045454545454545456
cat no scratch,l2,22,576054,576054,"Stella & Chewy's Chicken Flavored Raw Coated Cage Free Dry Cat Food, 5-lb bag",0.043478260869565216
cat no scratch,l2,23,148490,121321,K&H Pet Products Stretch n' Scratch Cat Scratcher Toy,0.041666666666666664
cat no scratch,l2,24,3328550,3328550,NonoPets Tunnel House Cat Scratcher,0.04
cat no scratch,l2,25,1813478,1813478,"Happy & Polly Round Cat Scratching Pad, White",0.038461538461538464
cat no scratch,l2,26,1216222,1216222,"Necoichi Ripple Reversible Cat Scratcher, Dark Cherry Brown, 2 count",0.037037037037037035
cat no scratch,l2,27,153002,125890,"Imperial Cat Scratch'n Pad Cat Scratcher, Mega",0.03571428571428571
cat no scratch,l2,28,1720334,1720334,"Protecto Clear Self-Adhesive Cat Scratch Furniture Protector, Clear, 16 x 12-in, 6 count",0.034482758620689655
cat no scratch,l2,29,3297438,3297438,"Fairela Wine Bottle 24.8-in Hemp Cat Scratching Post, Black/Brown",0.03333333333333333
cat no scratch,l2,30,2947326,2947326,"NonoPets Indoor Cute Carrot Nature Sisal Polyester Kitten & Cat Scratching Post, Orange, 17-in",0.03225806451612903
cat no scratch,l2,31,362562,336325,"Necoichi Cozy Cat Scratcher Bowl Toy, Oak, X-Large",0.03125
cat no scratch,l2,32,1215030,1215030,"Necoichi Premium High-Density Cat Scratcher, Dark Cherry, Wide",0.030303030303030304
cat no scratch,l2,33,373443,347209,"Frisco Double-Wide Cat Scratcher Toy with Catnip, 1 count, Modern Terrazzo",0.029411764705882353
cat no scratch,l2,34,384236,358012,"Yaheetech Cat Scratching Tree, 70-in, Light Gray",0.02857142857142857
cat no scratch,l2,35,3297454,3297454,"Fairela Banana 17.3-in Hemp Cat Scratching Post, White/Yellow",0.027777777777777776
cat no scratch,l2,36,40040,54941,Fat Cat Big Mama's Cat Scratcher Toy with Catnip,0.02702702702702703
cat toys no catnip,l2,1,2064422,2064422,"Potaroma Catnip Crinkle Kicker Plush Cat Toy, 3 count",0.5
cat toys no catnip,l2,2,130264,102761,Yeowww! Catnip Yellow Banana Cat Toy,0.3333333333333333
cat toys no catnip,l2,3,184046,157302,Mad Cat Tabby Taco Catnip & Silvervine Cat Toy,0.25
cat toys no catnip,l2,4,308647,282267,"Catstages Crunchy Pickle Kicker Cat Plush Toy with Catnip, Green",0.2
cat toys no catnip,l2,5,40799,55741,Pet Zone Play-N-Squeak MouseHunter Cat Toy with Catnip,0.16666666666666666
cat toys no catnip,l2,6,777974,777974,"Raw Paws Natural Catnip Interactive Cat Ball Toy, 6 count",0.14285714285714285
cat toys no catnip,l2,7,208501,181832,Mad Cat Big Cactus Kicker Catnip & Silvervine Cat Toy,0.125
cat toys no catnip,l2,8,49178,64216,"Pioneer Pet Catnip Toy Nip Nibblers, 3 count",0.1111111111111111
cat toys no catnip,l2,9,1286278,1286278,"ZippyClaws Kickerz Carrot Cat Plush Toy with Catnip, Orange",0.1
cat toys no catnip,l2,10,1189606,1189606,"Playology Lizards with Bugs Cat Toy with Catnip, 2 count",0.09090909090909091
cat toys no catnip,l2,11,52942,68011,Multipet Look Who's Talking Chicken Plush Cat Toy with Catnip,0.08333333333333333
cat toys no catnip,l2,12,736894,736894,"SmartyKat Skitter Slices Plush Cat Toy with Catnip, 5 count",0.07692307692307693
cat toys no catnip,l2,13,44304,59302,KONG Refillable Turtle Catnip Cat Toy,0.07142857142857142
cat toys no catnip,l2,14,47834,62864,KONG Refillable Beaver Catnip Cat Toy,0.06666666666666667
cat toys no catnip,l2,15,130532,103033,"Yeowww! Catnip My Cats Balls Cat Toy, 3 count",0.0625
cat toys no catnip,l2,16,53538,68613,"Fat Cat Eeeks! Cat Toy with Catnip, Color Varies, 1 count",0.058823529411764705
cat toys no catnip,l2,17,133251,105803,"Catstages Nighttime Catnip Rolls Cat Plush Toy Pack with Catnip, Purple",0.05555555555555555
cat toys no catnip,l2,18,49651,64689,"Catstages Plaque Away Pretzel Cat Toy with Catnip, Color Varies",0.05263157894736842
cat toys no catnip,l2,19,56234,71326,"Ethical Pet Wool Pom Poms Cat Toy with Catnip, Color Varies",0.05
cat toys no catnip,l2,20,111193,83384,KONG Rat Catnip Cat Toy,0.047619047619047616
cat toys no catnip,l2,21,217370,190721,"Catstages Interactive Dental Banana Cat Chew Toy with Catnip, Yellow",0.045454545454545456
cat toys no catnip,l2,22,187992,161271,Frisco Squirrel Plush Cat Toy with Refillable Catnip,0.043478260869565216
cat toys no catnip,l2,23,208497,181828,Mad Cat Big Burrito Kicker Catnip & Silvervine Cat Toy,0.041666666666666664
cat toys no catnip,l2,24,40740,55678,OurPets Catnip 24 Karat Cat Toy,0.04
cat toys no catnip,l2,25,240484,213910,"Frisco Sushi Plush Cat Toy with Catnip, 4 count",0.038461538461538464
cat toys no catnip,l2,26,49623,64661,"Catstages Dental Cat Chew Toy with Catnip, Color Varies",0.037037037037037035
cat toys no catnip,l2,27,56214,71305,"Ethical Pet Skinneeez Forest Creature Stuffing-Free Plush Cat Toy with Catnip, Color Varies",0.03571428571428571
cat toys no catnip,l2,28,308636,282256,"Catstages Strawbabies Kicker Cat Plush with Catnip, Red, 3 count",0.034482758620689655
cat toys no catnip,l2,29,841502,841502,"KONG Blissy Mesh Ball Cat Toy with Catnip, Purple",0.03333333333333333
cat toys no catnip,l2,30,187989,161268,"Frisco Skinny Mouse Plush Cat Toy with Catnip, Brown",0.03225806451612903
cat toys no catnip,l2,31,185291,158555,Catstages Lil' Avocato Cat Toy with Catnip,0.03125
cat toys no catnip,l2,32,217372,190723,"Catstages Dental Shrimpies Cat Chew Toy with Catnip, Multicolor",0.030303030303030304
cat toys no catnip,l2,33,106472,78632,"Multipet Katz Kickerz Cat Toy with Catnip, Color Varies",0.029411764705882353
cat toys no catnip,l2,34,1073550,1073550,"Frisco Axolotl Variety Pack Cat Toy with Catnip, 4 count",0.02857142857142857
cat toys no catnip,l2,35,47890,62921,KONG Refillable Squirrel Catnip Cat Toy,0.027777777777777776
cat toys no catnip,l2,36,759526,759526,"Vila Interactive Fetch & Play Plush Cat Dental Chew Toy with Catnip, 5 count",0.02702702702702703
cat toys without catnip,l2,1,1344854,1344854,"Nocciola 12-in-1 Variety Pack with Bag Catnip Interactive Cat Toy, 12 count",0.5
cat toys without catnip,l2,2,2064422,2064422,"Potaroma Catnip Crinkle Kicker Plush Cat Toy, 3 count",0.3333333333333333
cat toys without catnip,l2,3,777974,777974,"Raw Paws Natural Catnip Interactive Cat Ball Toy, 6 count",0.25
cat toys without catnip,l2,4,44304,59302,KONG Refillable Turtle Catnip Cat Toy,0.2
cat treats grain free,l2,1,262447,235953,"Inaba Churu Bites Chicken Wraps Chicken Recipe Grain-Free Cat Treats, 0.35-oz tube, 3 count",0.5
cat treats grain free,l2,2,666742,666742,"Inaba Churu Chicken Variety Creamy Puree Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.3333333333333333
cat treats grain free,l2,3,141462,114181,"Blue Buffalo Wilderness Salmon Formula Crunchy Grain-Free Cat Treats, 2-oz bag",0.25
cat treats grain free,l2,4,142617,115359,"ORIJEN Original Freeze-Dried Grain-Free High-Protein Raw Animal Ingredients Cat Treats, 1.25-oz bag",0.2
cat treats grain free,l2,5,141464,114183,"Blue Buffalo Wilderness Trout Formula Crunchy Grain-Free Cat Treats, 2-oz bag",0.16666666666666666
cat treats grain free,l2,6,343140,316857,"Inaba Churu Grain-Free Skin & Coat Chicken Recipe Lickable Cat Treat, 24 count",0.14285714285714285
cat treats grain free,l2,7,103233,75344,"Wellness Kittles Natural Grain-Free Tuna & Cranberries Crunchy Cat Treats, 2-oz bag",0.125
