search_term,endpoint_type,rank,doc_id,part_number,sku_name,score,negative_intent,llm_judgment
chew bones rawhide free,lexical,26,1699726,1699726,"DreamBone Puffy Rolls Real Peanut Butter & Bison Rawhide Free Dog Chews, 8 count",425.90637,rawhide,VIOLATION
chew bones rawhide free,lexical,27,199386,172689,"DreamBone Chicken Wrapped Rawhide Free Chews Dog Bones, Mini, 16 count",425.77972,rawhide,VIOLATION
chew bones rawhide free,lexical,28,208969,182300,"DreamBone Twist Sticks Real Bacon & Cheese Flavor Rawhide Free Dog Chews, 50 count",424.65018,rawhide,COMPLIANT
chew bones rawhide free,lexical,29,341094,314801,"DreamBone Triple Flavor Dumbbells Real Chicken, Beef & Pork Rawhide Free Dog Chews, 10 count",423.76062,rawhide,COMPLIANT
chew bones rawhide free,lexical,30,1222606,1222606,"SmartBones Puffy Rolls Real Peanut Butter & Bison Rawhide-Free Dog Chew Treats, 8 count",421.54083,rawhide,COMPLIANT
chew bones rawhide free,lexical,31,2373150,2373150,"DreamBone CollaYUMS Knots Plus Collagen Chicken & Peanut Butter Flavor Rawhide Free Dog Chews, 8 count",421.00345,rawhide,COMPLIANT
chew bones rawhide free,lexical,32,208967,182298,"DreamBone DreamSticks Real Bacon & Cheese Flavor Rawhide Free Dog Chews, 15 count",419.55432,rawhide,COMPLIANT
chew bones rawhide free,lexical,33,1699830,1699830,"DreamBone Stuffed Twistz Wrapped with Real Chicken Real Pork Rawhide Free Dog Chews, 7 count",418.828,rawhide,COMPLIANT
chew bones rawhide free,lexical,34,1050390,1050390,"DreamBone Triple Flavor Layered Sticks Real Chicken, Pork & Peanut Butter Rawhide Free Dog Chews, 8 count",417.035,rawhide,COMPLIANT
chew bones rawhide free,lexical,35,208953,182284,"DreamBone DreamSticks Real Sweet Potato Rawhide Free Dog Chews, 10 count",415.91727,rawhide,VIOLATION
chew bones rawhide free,lexical,36,1699686,1699686,"DreamBone Twists Wrapped with Chicken Real Sirloin Rawhide Free Dog Chews, 15 count",415.7159,rawhide,COMPLIANT
chew no poo,lexical,1,275880,249409,"Zesty Paws Chew No Poo Chicken Flavored Soft Chews Coprophagia Stool Eating Deterrent Digestive Supplement for Dogs, 90 count",302.68317,poo,VIOLATION
chew no poo,lexical,2,537070,537070,"Chew + Heal Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",284.96097,poo,VIOLATION
chew no poo,lexical,3,1063294,1063294,"Chew + Heal Stop The Poo Peanut Butter Flavored Soft Chew Coprophagia & Digestive Dog Supplement, 120 count",283.84805,poo,VIOLATION
chew no poo,lexical,4,989430,989430,"Zesty Paws Ancient Elements Chew No Poo Bison Flavored Soft Chews Coprophagia Stool Eating Deterrent Supplement for Dogs, 90 count",279.47498,poo,VIOLATION
chew no poo,lexical,5,2117398,2117398,"Happy Paws No Poo Soft Chews Supplement for Dogs, 100 count",267.86072,poo,VIOLATION
chew no poo,lexical,6,1530310,1530310,"Chew + Heal Roasted Lamb Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",261.19885,poo,VIOLATION
chew no poo,lexical,7,577062,577062,"StrellaLab No Poo & Coprophagia Stool Eating Deterrent Gut Health & Immune Support Chew Supplement for Dogs, 120 count",255.74718,poo,VIOLATION
chew no poo,lexical,8,1038142,1038142,"StrellaLab No Poo Coprophagia Stool Eating Deterrent Chew Supplement for Dogs, 180 count",255.65233,poo,VIOLATION
chew no poo,lexical,9,633566,633566,"Bark&Spark No Poo & Coprophagia Stool Eating Deterrent Probiotics & Enzymes Chew Supplement for Dogs, 120 count",253.03961,poo,VIOLATION
chew no poo,lexical,10,166097,139144,"Solid Gold Stop Eating Poop + Breath Aid Soft Chews Grain-Free Supplements for Dogs, 60 count",237.51366,poo,VIOLATION
chew no poo,lexical,11,3690630,3690630,"Pet Chef No Mo Poo Natural Organic No Chemicals Peanut Butter Flavored Soft Chew Coprophagia Supplement for Dogs, 10-oz jar",226.13542,poo,VIOLATION
chew no poo,lexical,12,1296998,1296998,"Zesty Paws Vet Strength Solid Poop Support Bites Chicken Flavored Soft Chew Digestive Stool Kidney Supplement for Dogs, 90 Count",224.68756,poo,VIOLATION
chew no poo,lexical,13,2490630,2490630,"Under the Weather Poop Eating Deterrent Coprophagia Soft Chew Supplement for Dogs, 4.23-oz jar",197.96574,poo,VIOLATION
chew no poo,lexical,14,3519318,3519318,"HOMAGICO Super Absorbent Non-Slip Washable Dog Pee Pads with Leash, Gray, 48 x 60-in, 2",62.189358,poo,COMPLIANT
chew no poo,lexical,15,804806,804806,"Chew + Heal Max Protect Ultra Absorbent Dog Potty Pads, 30 x 36-in, 25 pack",57.733356,poo,VIOLATION
chew no poo,lexical,16,722662,722662,"Chew + Heal Max Protect Softies Reusable Dog Pee Pads, 18x24-in, 3 count",55.126556,poo,VIOLATION
chew no poo,lexical,17,722758,722758,"Chew + Heal Max Protect Pawformance Reusable Dog Pee Pads, 34x 36-in, 2 count",52.571915,poo,COMPLIANT
chew no poo,lexical,18,722798,722798,"Chew + Heal Max Protect Reusable Dog Pee Pads, 18-in, 2 count",52.22684,poo,VIOLATION
chew no poo,lexical,19,722830,722830,"Chew + Heal Max Protect Plaid Reusable Dog Pee Pads, 34-in, 1 count",51.58708,poo,COMPLIANT
chew no poo,lexical,20,722782,722782,"Chew + Heal Max Protect Quick-Dry Reusable Dog Pee Pads, 34-in, 2 count",51.44977,poo,COMPLIANT
chew no poo,lexical,21,3519350,3519350,"HOMAGICO Highly Absorbent Non-Slip Washable Dog Pee Pads with Dog Bowl, Gray, 72 x 72-in, 1",51.15358,poo,COMPLIANT
chew no poo,lexical,22,722726,722726,"Chew + Heal Max Protect Tartan Plaid Patterned Reusable Dog Pee Pads, 18-in, 1 count",50.6952,poo,COMPLIANT
chew no poo,lexical,23,609534,609534,"Wee-Wee Puppy Pee Pads, 28 x 34-in + Nylabone Puppy Chew Toy",50.1092,poo,VIOLATION
chew no poo,lexical,24,609542,609542,"Wee-Wee Odor Control Dog Pee Pads, 22 x 23-in + Nylabone DuraChew Ring Dog Toy",49.67835,poo,VIOLATION
chew no poo,lexical,25,696822,696822,"Chew + Heal Max Protect X-Large Pee Travel Pack Dog Potty Pad, 10 count",49.539913,poo,COMPLIANT
chew no poo,lexical,26,504510,504510,"Rocco & Roxie Supply Co. No Chew Extreme Bitter Dog Spray, 8-fl oz bottle",8.322714,poo,COMPLIANT
chew no poo,lexical,27,367070,340834,"Healthy Breeds Multivitamin Soft Chews Dog Supplement, 180 count",7.119135,poo,COMPLIANT
chew no poo,lexical,28,889566,889566,"Chew + Heal MaxProtect Coprophagia & Digestive Soft Chew Supplement for Dogs, 240 count",7.11052,poo,VIOLATION
chew no poo,lexical,29,1526702,1526702,"True Tails No Poo Bacon Flavored Coprophagia Supplement for Dogs, 120 count",6.9381824,poo,VIOLATION
chew no poo,lexical,30,366182,339946,"Healthy Breeds All In One Multivitamin Soft Chews Dog Supplement, 120 count",6.7757,poo,COMPLIANT
chew no poo,lexical,31,1301470,1301470,"Snuggle Puppy Bites Gut Health Supplement Pumpkin Flavored Soft Chews, 60 count",6.5768986,poo,COMPLIANT
chew no poo,lexical,32,1526750,1526750,"True Tails No Poo Chicken Flavored Coprophagia Supplement for Dogs, 120 count",6.468725,poo,VIOLATION
chew no poo,lexical,33,894190,894190,"GoodGrowlies No Poo & Coprophagia Stool Eating Deterrent Probiotics & Digestive Enzymes Chews, 120 count",263.46506,poo,VIOLATION
chew no poo,lexical,34,3707030,3707030,"A&E Cage Company Clean-N-Fresh Peppermint Scented Bird Cage Cleaner, 128-oz",50.03573,poo,COMPLIANT
chew no poo,lexical,35,3776414,3776414,"HOMAGICO Non-Slip Absorbent Washable Dog Pee Pads, Gray, 36 x 40-in, 2 count",44.70541,poo,COMPLIANT
chew no poo,lexical,36,366625,340389,"Healthy Breeds Hip & Joint Care Soft Chews Dog Supplement, 120 count",7.0249624,poo,COMPLIANT
chew no poop,lexical,1,275880,249409,"Zesty Paws Chew No Poo Chicken Flavored Soft Chews Coprophagia Stool Eating Deterrent Digestive Supplement for Dogs, 90 count",302.9372,poop,VIOLATION
chew no poop,lexical,2,537070,537070,"Chew + Heal Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",285.19653,poop,VIOLATION
chew no poop,lexical,3,1063294,1063294,"Chew + Heal Stop The Poo Peanut Butter Flavored Soft Chew Coprophagia & Digestive Dog Supplement, 120 count",284.0827,poop,VIOLATION
chew no poop,lexical,4,989430,989430,"Zesty Paws Ancient Elements Chew No Poo Bison Flavored Soft Chews Coprophagia Stool Eating Deterrent Supplement for Dogs, 90 count",279.7095,poop,VIOLATION
chew no poop,lexical,5,2117398,2117398,"Happy Paws No Poo Soft Chews Supplement for Dogs, 100 count",268.0104,poop,VIOLATION
chew no poop,lexical,6,1530310,1530310,"Chew + Heal Roasted Lamb Stop The Poo Soft Chew Coprophagia & Digestive Supplement for Dogs, 120 count",261.41476,poop,VIOLATION
chew no poop,lexical,7,577062,577062,"StrellaLab No Poo & Coprophagia Stool Eating Deterrent Gut Health & Immune Support Chew Supplement for Dogs, 120 count",255.89008,poop,VIOLATION
chew no poop,lexical,8,1038142,1038142,"StrellaLab No Poo Coprophagia Stool Eating Deterrent Chew Supplement for Dogs, 180 count",255.7952,poop,VIOLATION
chew no poop,lexical,9,633566,633566,"Bark&Spark No Poo & Coprophagia Stool Eating Deterrent Probiotics & Enzymes Chew Supplement for Dogs, 120 count",253.181,poop,VIOLATION
chew no poop,lexical,10,166097,139144,"Solid Gold Stop Eating Poop + Breath Aid Soft Chews Grain-Free Supplements for Dogs, 60 count",237.64638,poop,VIOLATION
chew no poop,lexical,11,3690630,3690630,"Pet Chef No Mo Poo Natural Organic No Chemicals Peanut Butter Flavored Soft Chew Coprophagia Supplement for Dogs, 10-oz jar",226.26178,poop,VIOLATION
chew no poop,lexical,12,1296998,1296998,"Zesty Paws Vet Strength Solid Poop Support Bites Chicken Flavored Soft Chew Digestive Stool Kidney Supplement for Dogs, 90 Count",224.81311,poop,VIOLATION
chew no poop,lexical,13,2490630,2490630,"Under the Weather Poop Eating Deterrent Coprophagia Soft Chew Supplement for Dogs, 4.23-oz jar",198.07635,poop,VIOLATION
chew no poop,lexical,14,3519318,3519318,"HOMAGICO Super Absorbent Non-Slip Washable Dog Pee Pads with Leash, Gray, 48 x 60-in, 2",62.26941,poop,COMPLIANT
chew no poop,lexical,15,804806,804806,"Chew + Heal Max Protect Ultra Absorbent Dog Potty Pads, 30 x 36-in, 25 pack",57.807808,poop,VIOLATION
chew no poop,lexical,16,722662,722662,"Chew + Heal Max Protect Softies Reusable Dog Pee Pads, 18x24-in, 3 count",55.197643,poop,COMPLIANT
chew no poop,lexical,17,722758,722758,"Chew + Heal Max Protect Pawformance Reusable Dog Pee Pads, 34x 36-in, 2 count",52.639713,poop,COMPLIANT
chew no poop,lexical,18,722798,722798,"Chew + Heal Max Protect Reusable Dog Pee Pads, 18-in, 2 count",52.294193,poop,COMPLIANT
chew no poop,lexical,19,722830,722830,"Chew + Heal Max Protect Plaid Reusable Dog Pee Pads, 34-in, 1 count",51.653603,poop,COMPLIANT
chew no poop,lexical,20,722782,722782,"Chew + Heal Max Protect Quick-Dry Reusable Dog Pee Pads, 34-in, 2 count",51.51612,poop,COMPLIANT
chew no poop,lexical,21,3519350,3519350,"HOMAGICO Highly Absorbent Non-Slip Washable Dog Pee Pads with Dog Bowl, Gray, 72 x 72-in, 1",51.219425,poop,COMPLIANT
chew no poop,lexical,22,722726,722726,"Chew + Heal Max Protect Tartan Plaid Patterned Reusable Dog Pee Pads, 18-in, 1 count",50.76058,poop,COMPLIANT
chew no poop,lexical,23,609534,609534,"Wee-Wee Puppy Pee Pads, 28 x 34-in + Nylabone Puppy Chew Toy",50.183754,poop,VIOLATION
chew no poop,lexical,24,609542,609542,"Wee-Wee Odor Control Dog Pee Pads, 22 x 23-in + Nylabone DuraChew Ring Dog Toy",49.752224,poop,VIOLATION
chew no poop,lexical,25,696822,696822,"Chew + Heal Max Protect X-Large Pee Travel Pack Dog Potty Pad, 10 count",49.6038,poop,COMPLIANT
chew no poop,lexical,26,504510,504510,"Rocco & Roxie Supply Co. No Chew Extreme Bitter Dog Spray, 8-fl oz bottle",8.332144,poop,COMPLIANT
chew no poop,lexical,27,367070,340834,"Healthy Breeds Multivitamin Soft Chews Dog Supplement, 180 count",7.1285152,poop,COMPLIANT
chew no poop,lexical,28,889566,889566,"Chew + Heal MaxProtect Coprophagia & Digestive Soft Chew Supplement for Dogs, 240 count",7.120631,poop,VIOLATION
chew no poop,lexical,29,1526702,1526702,"True Tails No Poo Bacon Flavored Coprophagia Supplement for Dogs, 120 count",6.9460435,poop,VIOLATION
chew no poop,lexical,30,366182,339946,"Healthy Breeds All In One Multivitamin Soft Chews Dog Supplement, 120 count",6.7846274,poop,COMPLIANT
chew no poop,lexical,31,1301470,1301470,"Snuggle Puppy Bites Gut Health Supplement Pumpkin Flavored Soft Chews, 60 count",6.586015,poop,COMPLIANT
chew no poop,lexical,32,1526750,1526750,"True Tails No Poo Chicken Flavored Coprophagia Supplement for Dogs, 120 count",6.476054,poop,VIOLATION
chew no poop,lexical,33,894190,894190,"GoodGrowlies No Poo & Coprophagia Stool Eating Deterrent Probiotics & Digestive Enzymes Chews, 120 count",263.61227,poop,VIOLATION
chew no poop,lexical,34,3707030,3707030,"A&E Cage Company Clean-N-Fresh Peppermint Scented Bird Cage Cleaner, 128-oz",50.100132,poop,COMPLIANT
chew no poop,lexical,35,3776422,3776422,"HOMAGICO Non-Slip Absorbent Washable Dog Pee Pads, Gray, 48 x 60-in, 2 count",44.762955,poop,COMPLIANT
chew no poop,lexical,36,366625,340389,"Healthy Breeds Hip & Joint Care Soft Chews Dog Supplement, 120 count",7.0347004,poop,COMPLIANT
chews no rawhide,lexical,1,168754,141856,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",454.8793,rawhide,COMPLIANT
chews no rawhide,lexical,2,168760,141862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",447.07788,rawhide,COMPLIANT
chews no rawhide,lexical,3,168756,141858,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog & Cat Treat Sticks, 10 count",443.78406,rawhide,COMPLIANT
chews no rawhide,lexical,4,168762,141864,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog & Cat Treat Sticks, 10 count",442.51376,rawhide,COMPLIANT
chews no rawhide,lexical,5,168752,141854,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",442.06946,rawhide,COMPLIANT
chews no rawhide,lexical,6,285874,259428,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog & Cat Treat Sticks, 10 count",440.31198,rawhide,COMPLIANT
chews no rawhide,lexical,7,1363630,1363630,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 3 count",439.40173,rawhide,COMPLIANT
chews no rawhide,lexical,8,168766,141868,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",429.26935,rawhide,VIOLATION
chews no rawhide,lexical,9,168768,141870,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog & Cat Treat Sticks, 10 count",427.03873,rawhide,COMPLIANT
chews no rawhide,lexical,10,285870,259424,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",426.93674,rawhide,COMPLIANT
chews no rawhide,lexical,11,1363662,1363662,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 3 count",419.19,rawhide,COMPLIANT
chews no rawhide,lexical,12,2266726,2266726,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Small Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 1 count",416.18414,rawhide,COMPLIANT
chews no rawhide,lexical,13,387303,361080,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Beef Recipe Chew Dog Treats, 2 count",407.56473,rawhide,COMPLIANT
chews no rawhide,lexical,14,836102,836102,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Salmon Recipe Chew Dog Treat, 4 count",405.4725,rawhide,COMPLIANT
chews no rawhide,lexical,15,3498046,3498046,"Real Hide Rolls 9 to 10-in Beef Rawhide Dog Chews, 20 count",404.5137,rawhide,VIOLATION
chews no rawhide,lexical,16,285876,259430,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",404.15753,rawhide,COMPLIANT
chews no rawhide,lexical,17,387311,361088,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",401.9235,rawhide,COMPLIANT
chews no rawhide,lexical,18,285872,259426,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",398.61987,rawhide,COMPLIANT
chews no rawhide,lexical,19,3498078,3498078,"Real Hide Chips Beef Rawhide Dog Chews, 1-lb bag",395.91132,rawhide,VIOLATION
chews no rawhide,lexical,20,285868,259422,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog & Cat Treat Sticks, 10 count",395.05423,rawhide,COMPLIANT
chews no rawhide,lexical,21,836150,836150,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Dog Chew Treat, 4 count",393.82297,rawhide,COMPLIANT
chews no rawhide,lexical,22,546862,546862,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count + Venison Recipe, 2 count + Beef Recipe, 2 count",391.1264,rawhide,COMPLIANT
chews no rawhide,lexical,23,285862,259416,"Earth Animal No-Hide Stix Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog & Cat Treat Sticks, 10 count",389.94427,rawhide,COMPLIANT
chews no rawhide,lexical,24,285878,259432,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Chew Dog Treats, 2 count",389.17734,rawhide,COMPLIANT
chews no rawhide,lexical,25,387301,361078,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Chicken Recipe Chew Dog Treats, 2 count",386.82434,rawhide,COMPLIANT
chews no rawhide,lexical,26,285864,259418,"Earth Animal No-Hide Small Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",385.05112,rawhide,COMPLIANT
chews no rawhide,lexical,27,387309,361086,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Venison Recipe Chew Dog Treats, 2 count",384.52884,rawhide,COMPLIANT
chews no rawhide,lexical,28,387305,361082,"Earth Animal No-Hide Large Rolls Long Lasting Natural Rawhide Alternative Salmon Recipe Chew Dog Treats, 2 count",384.31543,rawhide,COMPLIANT
chews no rawhide,lexical,29,285866,259420,"Earth Animal No-Hide Medium Rolls Long Lasting Natural Rawhide Alternative Pork Recipe Chew Dog Treats, 2 count",381.98288,rawhide,VIOLATION
chews no rawhide,lexical,30,836134,836134,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Venison Recipe Dog Chew Treat, 4 count",381.80627,rawhide,VIOLATION
chews no rawhide,lexical,31,1373478,1373478,Earth Animal No-Hide Small Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,380.6713,rawhide,COMPLIANT
chews no rawhide,lexical,32,836118,836118,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Pork Recipe Dog Chew Treat, 4 count",379.9753,rawhide,COMPLIANT
chews no rawhide,lexical,33,2266702,2266702,"Earth Animal No-Hide From the Grill Long Lasting Natural Rawhide Alternative Medium Grilled Cheese Vegetarian Flavor Rolls Chew Dog Treats, 1 count",379.21725,rawhide,COMPLIANT
chews no rawhide,lexical,34,2481742,2481742,Earth Animal No-Hide Seasonal Rolls Pumpkin Spice Recipe Large Natural Rawhide Alternative Dog Chew,373.24353,rawhide,VIOLATION
chews no rawhide,lexical,35,264496,238003,"Canine Chews Premium American Beef Hide Rawhide Retrievers Dog Treats, 20 count",372.11682,rawhide,VIOLATION
chews no rawhide,lexical,36,1373494,1373494,Earth Animal No-Hide Large Roll Long Lasting Natural Rawhide Alternative Barbeque Bacon Cheeseburger Recipe Dog Chew Treat,369.72507,rawhide,VIOLATION
chewy free,lexical,1,1759462,1759462,"Chewy Limited Ingredient Venison & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",250.97519,,
chewy free,lexical,2,1759990,1759990,"Chewy Soft-Baked With Peanut Butter & Banana Grain-Free Dog Treats, 8-oz bag",246.91252,,
chewy free,lexical,3,1063086,1063086,"Dave's Pet Food Renal-Friendly Sweet Potato Grain-Free Soft & Chewy Dog Treats, 5-oz bag",246.61113,,
chewy free,lexical,4,1589470,1589470,"Three Dog Bakery Double Rewards Apple Chicken-Free Soft & Chewy Dog Treats, 10-oz box",245.00218,,
chewy free,lexical,5,104971,77106,"Merrick Power Bites Real Salmon Recipe Grain-Free Soft & Chewy Dog Treats, 6-oz bag",244.84294,,
chewy free,lexical,6,1759414,1759414,"Chewy Limited Ingredient Salmon & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",244.74866,,
chewy free,lexical,7,177956,151164,"American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats, 4-oz bag",242.84993,,
chewy free,lexical,8,177954,151162,"American Journey Salmon Recipe Grain-Free Soft & Chewy Training Bits Dog Treats, 16-oz bag",242.37091,,
chewy free,lexical,9,1759726,1759726,"Chewy Limited Ingredient Beef Jerky Natural Grain-Free Dog Treats (FORMERLY AMERICAN JOURNEY), 6.5-oz bag",241.22673,,
chewy free,lexical,10,1027702,1027702,"American Journey Lamb Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",239.91493,,
chewy free,lexical,11,1759366,1759366,"Chewy Limited Ingredient Duck & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",239.63261,,
chewy free,lexical,12,1764622,1764622,"Chewy Stews Poultry & Beef Variety Pack Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",239.61516,,
chewy free,lexical,13,104965,77100,"Merrick Power Bites Real Texas Beef Recipe Grain-Free Soft & Chewy Dog Treats, 6-oz bag",238.84122,,
chewy free,lexical,14,317996,291641,"Stella & Chewy's Wild Red Raw Blend Kibble Grain-Free Red Meat Recipe Dry Dog Food, 21-lb bag",238.78484,,
chewy free,lexical,15,2057286,2057286,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Small Breed Grain-Free Dry Dog Food, 10-lb bag",238.51755,,
chewy free,lexical,16,1759438,1759438,"Chewy Limited Ingredient Turkey & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",237.91888,,
chewy free,lexical,17,45693,60706,"Buddy Biscuits Softies with Roasted Chicken Grain-Free Soft & Chewy Dog Treats, 5-oz bag",236.33435,,
chewy free,lexical,18,317973,291618,"Stella & Chewy's Wild Red Raw Coated Kibble Grain-Free Red Meat Recipe Dry Dog Food, 21-lb bag",235.20169,,
chewy free,lexical,19,317976,291621,"Stella & Chewy's Wild Red Raw Coated Kibble Grain-Free Ocean Recipe Dry Dog Food, 21-lb bag",234.93303,,
chewy free,lexical,20,288684,262243,"Tiki Cat Soft & Chewy Chicken Flavor Grain-Free Cat Treats, 2-oz bag",234.91438,,
chewy free,lexical,21,45691,60704,"Buddy Biscuits Softies with Grilled Beef Grain-Free Soft & Chewy Dog Treats, 5-oz bag",234.25635,,
chewy free,lexical,22,1027694,1027694,"American Journey Beef Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",234.18124,,
chewy free,lexical,23,129392,101879,"Wellness Rewarding Life Chicken & Lamb Grain-Free Soft & Chewy Dog Treats, 6-oz bag",234.13531,,
chewy free,lexical,24,2056934,2056934,"Stella & Chewy's Raw Blend Free-Range Recipe Grain-Free Dry Dog Food, 22-lb bag",233.66617,,
chewy free,lexical,25,2056974,2056974,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Grain-Free Dry Dog Food, 22-lb bag",233.15898,,
chewy free,lexical,26,1759390,1759390,"Chewy Limited Ingredient Lamb & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",231.97577,,
chewy free,lexical,27,576062,576062,"Stella & Chewy's Chicken Flavored Raw Coated Cage Free Dry Cat Food, 10-lb bag",231.92197,,
chewy free,lexical,28,1759742,1759742,"Chewy Limited Ingredient Chicken Jerky Natural Grain-Free Dog Treats, 6.5-oz bag",231.61682,,
chewy free,lexical,29,2057174,2057174,"Stella & Chewy's Raw Coated Cage-Free Chicken Recipe Puppy Grain-Free Dry Dog Food, 3.5-lb bag",231.40224,,
chewy free,lexical,30,288682,262241,"Tiki Cat Soft & Chewy Tuna Flavor Grain-Free Cat Treats, 2-oz pouch",231.12502,,
chewy free,lexical,31,2057134,2057134,"Stella & Chewy's Raw Coated Cage-Free Duck Recipe Grain-Free Dry Dog Food, 22-lb bag",230.74864,,
chewy free,lexical,32,1760990,1760990,"Chewy Stews Chicken & Vegetables in Gravy Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",230.31483,,
chewy free,lexical,33,1063094,1063094,"Dave's Pet Food Sensitive Stomach Sweet Potato & Pumpkin Grain-Free Soft & Chewy Dog Treats, 5-oz bag",229.4557,,
chewy free,lexical,34,141015,113717,"Cloud Star Tricky Trainers with Peanut Butter Grain-Free Soft & Chewy Dog Treats, 12-oz bag",229.2763,,
chewy free,lexical,35,1670790,1670790,"Inaba Churu Fun Bites Chicken Grain-Free Soft & Chewy Cat Treats, 0.42-oz, 3 count",228.89629,,
chewy free,lexical,36,1221094,1221094,"Zuke's Lil' Links Chicken & Apple Recipe Gluten-Free Soft & Chewy Dog Treats, 6-oz pouch",228.2474,,
chick starter feed non medicated,lexical,1,782950,782950,"Nutrena NatureWise Chick Starter Grower Medicated 18% Protein Crumbles Poultry Feed, 40-lb bag",679.592,medicated,VIOLATION
chick starter feed non medicated,lexical,2,226648,200020,"Healthy Harvest Non-GMO 20% Protein Chick Starter Grower Crumbles Chicken Feed, 40-lb bag",662.07684,medicated,COMPLIANT
chick starter feed non medicated,lexical,3,913934,913934,"Modesto Milling Organic 24% Protein NonCorn NonSoy Chick Starter Crumbles Chicken Feed, 40-lb bag",627.0293,medicated,COMPLIANT
chick starter feed non medicated,lexical,4,1326014,1326014,"Manna Pro Chick Starter Grower Non-Medicated Crumbles Chicken Food, 5-lb bag",622.396,medicated,COMPLIANT
chick starter feed non medicated,lexical,5,3541542,3541542,"Purina Start & Grow Non-Medicated 18% Protein Crumbles Chick Feed, 50-lb bag",618.31836,medicated,COMPLIANT
chick starter feed non medicated,lexical,6,254422,227906,"Hudson Feeds Poultry Feeds Chick Starter-Grower Medicated Chicken Feed, 50-lb bag",603.603,medicated,VIOLATION
chick starter feed non medicated,lexical,7,951526,951526,"Healthy Harvest 18% Protein Medicated Starter Grower Crumbles Chick Feed, 5-lb bag",601.2933,medicated,VIOLATION
